,Player,Tm,DefInt,DefTgt,DefCmp,DefCmp%,DefAllowYds,DefYds/Cmp,DefYds/Tgt,DefAllowTD,DefAllowPassRating,DefDADOT,DefAir,DefAllowYAC,DefBlitz,DefQBHrry,DefQBKD,DefSk,DefPrss,DefCombo,DefMTKI,DefMTKI%
0,Demario Davis,NOR,0,7,4,57.1%,66,16.5,9.4,0,89.0,9.7,30,36,2,0,2,1.0,3,8,0,0.0%
1,Pete Werner,NOR,0,5,4,80.0%,23,5.8,4.6,0,85.8,2.8,8,15,2,0,0,0.0,0,13,0,0.0%
2,Paulson Adebo,NOR,1,6,3,50.0%,25,8.3,4.2,0,21.5,8.0,19,6,0,0,0,0.0,0,4,1,20.0%
3,Chauncey Gardner-Johnson,NOR,0,4,3,75.0%,46,15.3,11.5,0,112.5,8.5,23,23,3,0,0,0.0,0,5,0,0.0%
4,Malcolm Jenkins,NOR,0,8,3,37.5%,49,16.3,6.1,0,58.9,9.6,41,8,3,0,0,0.0,0,6,0,0.0%
5,Tanoh Kpassagnon,NOR,0,2,2,100.0%,16,8.0,8.0,0,100.0,-3.5,-7,23,0,2,1,0.0,3,4,1,20.0%
6,Marcus Williams,NOR,0,4,2,50.0%,44,22.0,11.0,0,89.6,17.8,43,1,0,0,0,0.0,0,3,0,0.0%
7,Marshon Lattimore,NOR,0,10,2,20.0%,31,15.5,3.1,0,40.0,16.8,31,0,0,0,0,0.0,0,1,1,50.0%
8,Montravius Adams,NOR,0,2,1,50.0%,4,4.0,2.0,0,56.2,1.0,0,4,0,2,0,0.0,2,3,0,0.0%
9,P.J. Williams,NOR,1,3,1,33.3%,8,8.0,2.7,0,2.8,18.0,-1,9,0,0,0,0.0,0,0,0,
10,Carl Granderson,NOR,0,0,0,,,,,,,,,,0,1,1,1.0,3,1,0,0.0%
11,Cameron Jordan,NOR,0,0,0,,,,,,,,,,0,1,1,0.0,2,4,0,0.0%
12,Payton Turner,NOR,0,0,0,,,,,,,,,,0,1,0,0.0,1,3,0,0.0%
14,Cole Holcomb,WAS,1,8,5,62.5%,81,16.2,10.1,0,56.8,9.0,19,62,4,1,0,0.0,1,7,0,0.0%
15,Landon Collins,WAS,0,7,5,71.4%,147,29.4,21.0,2,153.3,15.7,104,43,0,0,0,0.0,0,6,1,14.3%
16,William Jackson III,WAS,0,7,3,42.9%,33,11.0,4.7,1,97.0,16.1,25,8,0,0,0,0.0,0,3,1,25.0%
17,Kendall Fuller,WAS,0,4,2,50.0%,14,7.0,3.5,0,58.3,9.8,14,0,1,0,0,0.0,0,2,0,0.0%
18,Kamren Curl,WAS,0,4,2,50.0%,15,7.5,3.8,1,99.0,10.8,-3,18,2,0,0,0.0,0,3,0,0.0%
19,Benjamin St-Juste,WAS,0,2,1,50.0%,49,49.0,24.5,1,135.4,36.5,49,0,0,0,0,0.0,0,0,0,
20,Matthew Ioannidis,WAS,0,0,0,,,,,,,,,,0,1,2,0.0,3,4,0,0.0%
21,Chase Young,WAS,0,0,0,,,,,,,,,,0,1,1,1.0,3,3,0,0.0%
22,Montez Sweat,WAS,0,0,0,,,,,,,,,,0,2,0,0.0,2,5,0,0.0%
23,Jonathan Allen,WAS,0,0,0,,,,,,,,,,0,1,1,0.0,2,2,0,0.0%
24,Daron Payne,WAS,0,0,0,,,,,,,,,,0,0,0,1.0,1,3,1,25.0%
25,David Mayo,WAS,0,0,0,,,,,,,,,,0,0,0,0.0,0,1,1,50.0%
26,Bobby McCain,WAS,0,0,0,,,,,,,,,,0,0,0,0.0,0,2,1,33.3%
