,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Trey Lance,SFO,15,29,192,9,29.0,261,9.0,98,6.5,3.4,94,6.3,3,10.7%,6,21.4%,2,13,1,4,7,20.0%,4,11.3
2,Kyler Murray,ARI,22,31,239,11,33.3,218,7.0,121,5.5,3.9,118,5.4,1,3.6%,3,10.7%,2,6,4,1,7,21.2%,0,
