,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Jonah Williams,T,CIN,67,100%,0,0%,4,13%
1,Jackson Carman,G,CIN,67,100%,0,0%,4,13%
2,Riley Reiff,T,CIN,67,100%,0,0%,4,13%
3,Quinton Spain,G,CIN,67,100%,0,0%,4,13%
4,Trey Hopkins,C,CIN,67,100%,0,0%,0,0%
5,Joe Burrow,QB,CIN,67,100%,0,0%,0,0%
6,Ja'Marr Chase,WR,CIN,61,91%,0,0%,0,0%
7,C.J. Uzomah,TE,CIN,56,84%,0,0%,7,23%
8,Tyler Boyd,WR,CIN,55,82%,0,0%,0,0%
9,Tee Higgins,WR,CIN,47,70%,0,0%,0,0%
10,Samaje Perine,RB,CIN,41,61%,0,0%,16,52%
11,Drew Sample,TE,CIN,21,31%,0,0%,12,39%
12,Joe Mixon,RB,CIN,19,28%,0,0%,0,0%
13,Auden Tate,WR,CIN,13,19%,0,0%,7,23%
14,Trenton Irwin,WR,CIN,9,13%,0,0%,2,6%
15,Chris Evans,RB,CIN,7,10%,0,0%,6,19%
16,Isaiah Prince,T,CIN,4,6%,0,0%,4,13%
17,Mitchell Wilcox,TE,CIN,2,3%,0,0%,13,42%
18,Vonn Bell,SS,CIN,0,0%,64,100%,9,29%
19,Jessie Bates III,FS,CIN,0,0%,64,100%,9,29%
20,Chidobe Awuzie,CB,CIN,0,0%,57,89%,8,26%
21,Logan Wilson,LB,CIN,0,0%,55,86%,15,49%
22,Sam Hubbard,DE,CIN,0,0%,53,83%,9,29%
23,Trey Hendrickson,DE,CIN,0,0%,51,80%,9,29%
24,D.J. Reader,NT,CIN,0,0%,49,77%,9,29%
25,Mike Hilton,CB,CIN,0,0%,49,77%,0,0%
26,Trae Waynes,CB,CIN,0,0%,43,67%,0,0%
27,Germaine Pratt,LB,CIN,0,0%,39,61%,17,55%
28,Larry Ogunjobi,DT,CIN,0,0%,37,58%,6,19%
29,Eli Apple,CB,CIN,0,0%,28,44%,11,36%
30,B.J. Hill,DT,CIN,0,0%,26,41%,9,29%
31,Josh Tupou,NT,CIN,0,0%,25,39%,3,10%
32,Akeem Davis-Gaither,LB,CIN,0,0%,21,33%,18,58%
33,Cameron Sample,DE,CIN,0,0%,17,27%,0,0%
34,Wyatt Ray,DE,CIN,0,0%,13,20%,8,26%
35,Jordan Evans,LB,CIN,0,0%,6,9%,15,49%
36,Ricardo Allen,SS,CIN,0,0%,6,9%,7,23%
37,Markus Bailey,LB,CIN,0,0%,1,2%,18,58%
38,Stanley Morgan Jr.,WR,CIN,0,0%,0,0%,18,58%
39,Brandon Wilson,FS,CIN,0,0%,0,0%,18,58%
40,Kevin Huber,P,CIN,0,0%,0,0%,9,29%
41,Clark Harris,LS,CIN,0,0%,0,0%,9,29%
42,Evan McPherson,K,CIN,0,0%,0,0%,8,26%
43,Darius Phillips,CB,CIN,0,0%,0,0%,7,23%
44,Jalen Davis,CB,CIN,0,0%,0,0%,4,13%
