,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Oli Udoh,T,MIN,67,100%,0,0%,6,23%
1,Ezra Cleveland,G,MIN,67,100%,0,0%,6,23%
2,Brian O'Neill,T,MIN,67,100%,0,0%,6,23%
3,Garrett Bradbury,C,MIN,67,100%,0,0%,0,0%
4,Kirk Cousins,QB,MIN,67,100%,0,0%,0,0%
5,Adam Thielen,WR,MIN,62,93%,0,0%,1,4%
6,Justin Jefferson,WR,MIN,60,90%,0,0%,0,0%
7,Tyler Conklin,TE,MIN,50,75%,0,0%,1,4%
8,Alexander Mattison,RB,MIN,44,66%,0,0%,0,0%
9,K.J. Osborn,WR,MIN,40,60%,0,0%,5,19%
10,Rashod Hill,T,MIN,39,58%,0,0%,6,23%
11,C.J. Ham,FB,MIN,32,48%,0,0%,13,50%
12,Christian Darrisaw,T,MIN,28,42%,0,0%,6,23%
13,Ben Ellefson,TE,MIN,14,21%,0,0%,8,31%
14,Dede Westbrook,WR,MIN,14,21%,0,0%,4,15%
15,Ameer Abdullah,RB,MIN,12,18%,0,0%,5,19%
16,Chris Herndon,TE,MIN,7,10%,0,0%,0,0%
17,Patrick Peterson,CB,MIN,0,0%,68,100%,4,15%
18,Eric Kendricks,LB,MIN,0,0%,68,100%,4,15%
19,Xavier Woods,FS,MIN,0,0%,68,100%,4,15%
20,Anthony Barr,LB,MIN,0,0%,68,100%,4,15%
21,Bashaud Breeland,CB,MIN,0,0%,68,100%,4,15%
22,Harrison Smith,SS,MIN,0,0%,68,100%,3,12%
23,Danielle Hunter,DE,MIN,0,0%,61,90%,4,15%
24,Everson Griffen,DE,MIN,0,0%,49,72%,0,0%
25,Mackensie Alexander,CB,MIN,0,0%,43,63%,0,0%
26,D.J. Wonnum,DE,MIN,0,0%,40,59%,4,15%
27,Armon Watts,NT,MIN,0,0%,36,53%,0,0%
28,Dalvin Tomlinson,DT,MIN,0,0%,34,50%,4,15%
29,Sheldon Richardson,DT,MIN,0,0%,34,50%,4,15%
30,Nick Vigil,LB,MIN,0,0%,25,37%,7,27%
31,James Lynch,NT,MIN,0,0%,11,16%,0,0%
32,Stephen Weatherly,DE,MIN,0,0%,7,10%,17,65%
33,Troy Dye,LB,MIN,0,0%,0,0%,16,62%
34,Blake Lynch,LB,MIN,0,0%,0,0%,16,62%
35,Ryan Connelly,LB,MIN,0,0%,0,0%,16,62%
36,Kris Boyd,CB,MIN,0,0%,0,0%,15,58%
37,Josh Metellus,SS,MIN,0,0%,0,0%,15,58%
38,Camryn Bynum,FS,MIN,0,0%,0,0%,13,50%
39,Greg Joseph,K,MIN,0,0%,0,0%,11,42%
40,Andrew DePaola,LS,MIN,0,0%,0,0%,9,35%
41,Jordan Berry,P,MIN,0,0%,0,0%,9,35%
42,Tye Smith,CB,MIN,0,0%,0,0%,8,31%
43,Chazz Surratt,LB,MIN,0,0%,0,0%,8,31%
44,Parry Nickerson,CB,MIN,0,0%,0,0%,8,31%
45,Mason Cole,C,MIN,0,0%,0,0%,6,23%
46,Dakota Dozier,G,MIN,0,0%,0,0%,6,23%
0,Halapoulivaati Vaitai,G,DET,68,100%,0,0%,3,12%
1,Matt Nelson,T,DET,68,100%,0,0%,3,12%
2,Jonah Jackson,G,DET,68,100%,0,0%,3,12%
3,Penei Sewell,T,DET,68,100%,0,0%,0,0%
4,Evan Brown,C,DET,68,100%,0,0%,0,0%
5,Jared Goff,QB,DET,68,100%,0,0%,0,0%
6,T.J. Hockenson,TE,DET,55,81%,0,0%,0,0%
7,D'Andre Swift,RB,DET,50,74%,0,0%,0,0%
8,Amon-Ra St. Brown,WR,DET,47,69%,0,0%,5,19%
9,Kalif Raymond,WR,DET,46,68%,0,0%,3,12%
10,KhaDarel Hodge,WR,DET,44,65%,0,0%,9,35%
11,Quintez Cephus,WR,DET,22,32%,0,0%,0,0%
12,Jamaal Williams,RB,DET,22,32%,0,0%,0,0%
13,Darren Fells,TE,DET,21,31%,0,0%,3,12%
14,Trinity Benson,WR,DET,21,31%,0,0%,0,0%
15,Jason Cabinda,FB,DET,12,18%,0,0%,17,66%
16,Alex Anzalone,LB,DET,0,0%,67,100%,6,23%
17,Amani Oruwariye,CB,DET,0,0%,67,100%,6,23%
18,Will Harris,SS,DET,0,0%,65,97%,11,42%
19,Jerry Jacobs,CB,DET,0,0%,63,94%,1,4%
20,Tracy Walker,FS,DET,0,0%,56,84%,11,42%
21,Trey Flowers,LB,DET,0,0%,52,78%,0,0%
22,Michael Brockers,DE,DET,0,0%,48,72%,1,4%
23,Charles Harris,LB,DET,0,0%,46,69%,6,23%
24,Nick Williams,DE,DET,0,0%,45,67%,0,0%
25,Jalen Reeves-Maybin,LB,DET,0,0%,41,61%,4,15%
26,AJ Parker,CB,DET,0,0%,36,54%,9,35%
27,Derrick Barnes,LB,DET,0,0%,31,46%,6,23%
28,Alim McNeill,NT,DET,0,0%,24,36%,6,23%
29,Dean Marlowe,SS,DET,0,0%,23,34%,6,23%
30,Julian Okwara,LB,DET,0,0%,20,30%,11,42%
31,Levi Onwuzurike,DE,DET,0,0%,20,30%,6,23%
32,John Penisini,NT,DET,0,0%,16,24%,5,19%
33,Austin Bryant,LB,DET,0,0%,12,18%,5,19%
34,Bobby Price,FS,DET,0,0%,3,4%,12,46%
35,C.J. Moore,FS,DET,0,0%,2,3%,17,66%
36,Anthony Pittman,LB,DET,0,0%,0,0%,22,85%
37,Godwin Igwebuike,RB,DET,0,0%,0,0%,17,66%
38,Josh Woods,LB,DET,0,0%,0,0%,17,66%
39,Shane Zylstra,TE,DET,0,0%,0,0%,12,46%
40,Corey Ballentine,CB,DET,0,0%,0,0%,11,42%
41,Austin Seibert,K,DET,0,0%,0,0%,8,31%
42,Jack Fox,P,DET,0,0%,0,0%,7,27%
43,Scott Daly,LS,DET,0,0%,0,0%,7,27%
44,Logan Stenberg,G,DET,0,0%,0,0%,3,12%
45,Ryan McCollum,C,DET,0,0%,0,0%,3,12%
46,Will Holden,T,DET,0,0%,0,0%,3,12%
