,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Charles Leno Jr.,T,WAS,83,100%,0,0%,4,14%
1,Wes Schweitzer,G,WAS,83,100%,0,0%,4,14%
2,Ereck Flowers,G,WAS,83,100%,0,0%,4,14%
3,Chase Roullier,C,WAS,83,100%,0,0%,0,0%
4,Taylor Heinicke,QB,WAS,83,100%,0,0%,0,0%
5,Ricky Seals-Jones,TE,WAS,82,99%,0,0%,0,0%
6,Terry McLaurin,WR,WAS,70,84%,0,0%,0,0%
7,Cornelius Lucas,T,WAS,59,71%,0,0%,4,14%
8,DeAndre Carter,WR,WAS,58,70%,0,0%,10,35%
9,Adam Humphries,WR,WAS,51,61%,0,0%,0,0%
10,Antonio Gibson,RB,WAS,47,57%,0,0%,0,0%
11,Dax Milne,WR,WAS,34,41%,0,0%,1,3%
12,J.D. McKissic,RB,WAS,34,41%,0,0%,0,0%
13,Samuel Cosmi,T,WAS,25,30%,0,0%,2,7%
14,John Bates,TE,WAS,17,20%,0,0%,9,31%
15,Antonio Gandy-Golden,WR,WAS,8,10%,0,0%,7,24%
16,Jaret Patterson,RB,WAS,5,6%,0,0%,5,17%
17,Curtis Samuel,WR,WAS,5,6%,0,0%,0,0%
18,Saahdiq Charles,T,WAS,3,4%,0,0%,2,7%
19,Landon Collins,SS,WAS,0,0%,56,100%,0,0%
20,William Jackson III,CB,WAS,0,0%,56,100%,0,0%
21,Cole Holcomb,LB,WAS,0,0%,56,100%,0,0%
22,Bobby McCain,CB,WAS,0,0%,53,95%,0,0%
23,Kendall Fuller,CB,WAS,0,0%,53,95%,0,0%
24,Kamren Curl,FS,WAS,0,0%,50,89%,13,45%
25,Daron Payne,DT,WAS,0,0%,49,88%,5,17%
26,Chase Young,DE,WAS,0,0%,44,79%,0,0%
27,Jonathan Allen,DT,WAS,0,0%,41,73%,3,10%
28,Matthew Ioannidis,DT,WAS,0,0%,40,71%,1,3%
29,Montez Sweat,DE,WAS,0,0%,38,68%,0,0%
30,James Smith-Williams,DE,WAS,0,0%,22,39%,15,52%
31,Tim Settle,DT,WAS,0,0%,13,23%,5,17%
32,Jamin Davis,LB,WAS,0,0%,13,23%,0,0%
33,Benjamin St-Juste,CB,WAS,0,0%,12,21%,16,55%
34,David Mayo,LB,WAS,0,0%,9,16%,25,86%
35,Casey Toohill,DE,WAS,0,0%,8,14%,24,83%
36,Khaleke Hudson,LB,WAS,0,0%,3,5%,25,86%
37,Troy Apke,FS,WAS,0,0%,0,0%,25,86%
38,Deshazor Everett,SS,WAS,0,0%,0,0%,25,86%
39,Jared Norris,LB,WAS,0,0%,0,0%,20,69%
40,Darryl Roberts,CB,WAS,0,0%,0,0%,15,52%
41,Jordan Kunaszyk,LB,WAS,0,0%,0,0%,15,52%
42,Dustin Hopkins,K,WAS,0,0%,0,0%,10,35%
43,Tress Way,P,WAS,0,0%,0,0%,8,28%
44,Camaron Cheeseman,LS,WAS,0,0%,0,0%,8,28%
45,Sammis Reyes,TE,WAS,0,0%,0,0%,4,14%
46,Tyler Larsen,C,WAS,0,0%,0,0%,4,14%
0,James Hurst,T,NOR,56,100%,0,0%,5,17%
1,Ryan Ramczyk,T,NOR,56,100%,0,0%,5,17%
2,Calvin Throckmorton,T,NOR,56,100%,0,0%,5,17%
3,Jameis Winston,QB,NOR,56,100%,0,0%,0,0%
4,Cesar Ruiz,G,NOR,56,100%,0,0%,0,0%
5,Andrus Peat,G,NOR,50,89%,0,0%,4,14%
6,Alvin Kamara,RB,NOR,49,88%,0,0%,3,10%
7,Adam Trautman,TE,NOR,48,86%,0,0%,5,17%
8,Marquez Callaway,WR,NOR,46,82%,0,0%,0,0%
9,Kenny Stills,WR,NOR,40,71%,0,0%,0,0%
10,Ty Montgomery,WR,NOR,25,45%,0,0%,17,59%
11,Garrett Griffin,TE,NOR,17,30%,0,0%,16,55%
12,Alex Armah,RB,NOR,16,29%,0,0%,14,48%
13,Will Clapp,C,NOR,11,20%,0,0%,5,17%
14,Taysom Hill,QB,NOR,9,16%,0,0%,0,0%
15,Chris Hogan,WR,NOR,8,14%,0,0%,5,17%
16,Devine Ozigbo,RB,NOR,7,13%,0,0%,6,21%
17,Juwan Johnson,TE,NOR,6,11%,0,0%,14,48%
18,Dwayne Washington,RB,NOR,2,4%,0,0%,8,28%
19,Deonte Harris,WR,NOR,2,4%,0,0%,4,14%
20,Malcolm Jenkins,SS,NOR,0,0%,83,100%,4,14%
21,Demario Davis,LB,NOR,0,0%,83,100%,0,0%
22,Marshon Lattimore,CB,NOR,0,0%,83,100%,0,0%
23,Pete Werner,LB,NOR,0,0%,82,99%,4,14%
24,Marcus Williams,FS,NOR,0,0%,82,99%,0,0%
25,Chauncey Gardner-Johnson,SS,NOR,0,0%,77,93%,8,28%
26,Cameron Jordan,DE,NOR,0,0%,67,81%,4,14%
27,Paulson Adebo,CB,NOR,0,0%,61,73%,8,28%
28,Shy Tuttle,DT,NOR,0,0%,45,54%,0,0%
29,Tanoh Kpassagnon,DE,NOR,0,0%,37,45%,4,14%
30,Montravius Adams,DE,NOR,0,0%,37,45%,0,0%
31,Payton Turner,DE,NOR,0,0%,36,43%,4,14%
32,Malcolm Roach,DT,NOR,0,0%,34,41%,4,14%
33,Carl Granderson,DE,NOR,0,0%,31,37%,9,31%
34,Albert Huggins,DT,NOR,0,0%,31,37%,0,0%
35,Bradley Roby,CB,NOR,0,0%,20,24%,0,0%
36,P.J. Williams,CB,NOR,0,0%,18,22%,2,7%
37,Kaden Elliss,LB,NOR,0,0%,6,7%,24,83%
38,J.T. Gray,SS,NOR,0,0%,0,0%,24,83%
39,Andrew Dowell,LB,NOR,0,0%,0,0%,24,83%
40,Zack Baun,LB,NOR,0,0%,0,0%,24,83%
41,Jeff Heath,SS,NOR,0,0%,0,0%,20,69%
42,Blake Gillikin,P,NOR,0,0%,0,0%,12,41%
43,Zach Wood,LS,NOR,0,0%,0,0%,10,34%
44,Cody Parkey,K,NOR,0,0%,0,0%,8,28%
45,Landon Young,T,NOR,0,0%,0,0%,5,17%
46,Jordan Mills,T,NOR,0,0%,0,0%,1,3%
