,Player,Tm,PassCmp,PassAtt,PassYds,PassTD,PassInt,PassSk,PassYds/Cmp,PassLng,PassRate,R_Att,R_Yds,R_TD,R_Lng,Re_Tgt,Re_Rec,Re_Yds,Re_TD,Re_Lng,Re_Fmb,Re_Fl
0,Matthew Stafford,LAR,25,37,365,1,1,1,7,68,97.2,1,-1,0,-1,0,0,0,0,0,0,0
1,Darrell Henderson,LAR,0,0,0,0,0,0,0,0,,17,82,1,29,1,1,17,0,17,0,0
2,Sony Michel,LAR,0,0,0,0,0,0,0,0,,11,37,1,15,1,1,8,0,8,0,0
3,Robert Woods,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,14,12,150,0,25,0,0
4,Cooper Kupp,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,10,7,92,0,33,0,0
5,DeSean Jackson,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,68,0,68,0,0
6,Van Jefferson,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,4,1,16,0,16,0,0
7,Tyler Higbee,LAR,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,14,1,13,0,0
10,Geno Smith,SEA,10,17,131,1,1,0,0,23,78.3,3,23,0,12,0,0,0,0,0,0,0
11,Russell Wilson,SEA,11,16,152,1,1,2,21,29,93.7,2,10,0,7,0,0,0,0,0,0,0
12,Alex Collins,SEA,0,0,0,0,0,0,0,0,,15,47,0,13,3,2,25,0,20,0,0
13,DeeJay Dallas,SEA,0,0,0,0,0,0,0,0,,4,7,0,4,2,2,32,0,29,0,0
14,Travis Homer,SEA,0,0,0,0,0,0,0,0,,1,5,0,5,1,1,13,0,13,0,0
15,D.K. Metcalf,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,5,5,98,2,25,0,0
16,Tyler Lockett,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,10,5,57,0,25,0,0
17,Will Dissly,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,29,0,21,0,0
18,Penny Hart,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,19,0,14,0,0
19,Freddie Swain,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,9,0,9,0,0
20,Colby Parkinson,SEA,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,1,0,1,0,0
