,Player,Tm,XPM,XPA,FGM,FGA,Pnt#,Pnt_yds,Pnt_Y/P,Pnt_Lng
0,Tyler Bass,BUF,5,5,1,1,0,0,,0
1,Matt Haack,BUF,,,,,4,160,40.0,48
4,Harrison Butker,KAN,2,2,2,2,0,0,,0
5,Tommy Townsend,KAN,,,,,2,88,44.0,46
