,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Brandon Parker,T,LVR,67,100%,0,0%,1,5%
1,Kolton Miller,T,LVR,67,100%,0,0%,1,5%
2,Alex Leatherwood,T,LVR,67,100%,0,0%,1,5%
3,John Simpson,G,LVR,67,100%,0,0%,1,5%
4,Andre James,C,LVR,67,100%,0,0%,0,0%
5,Darren Waller,TE,LVR,64,96%,0,0%,0,0%
6,Derek Carr,QB,LVR,63,94%,0,0%,0,0%
7,Henry Ruggs III,WR,LVR,56,84%,0,0%,0,0%
8,Bryan Edwards,WR,LVR,51,76%,0,0%,0,0%
9,Hunter Renfrow,WR,LVR,50,75%,0,0%,5,23%
10,Josh Jacobs,RB,LVR,46,69%,0,0%,0,0%
11,Foster Moreau,TE,LVR,15,22%,0,0%,15,68%
12,Zay Jones,WR,LVR,12,18%,0,0%,12,55%
13,Kenyan Drake,RB,LVR,12,18%,0,0%,5,23%
14,Alec Ingold,FB,LVR,11,16%,0,0%,17,77%
15,Jalen Richard,RB,LVR,10,15%,0,0%,0,0%
16,Willie Snead,WR,LVR,6,9%,0,0%,5,23%
17,Nathan Peterman,QB,LVR,4,6%,0,0%,0,0%
18,Nick Bowers,TE,LVR,2,3%,0,0%,10,45%
19,Trevon Moehrig,FS,LVR,0,0%,64,100%,7,32%
20,Casey Hayward,CB,LVR,0,0%,64,100%,4,18%
21,Johnathan Abram,SS,LVR,0,0%,64,100%,1,5%
22,Amik Robertson,CB,LVR,0,0%,64,100%,0,0%
23,Cory Littleton,LB,LVR,0,0%,56,88%,11,50%
24,Yannick Ngakoue,DE,LVR,0,0%,53,83%,0,0%
25,Maxx Crosby,DE,LVR,0,0%,52,81%,4,18%
26,Denzel Perryman,LB,LVR,0,0%,52,81%,0,0%
27,Johnathan Hankins,NT,LVR,0,0%,43,67%,2,9%
28,Nate Hobbs,CB,LVR,0,0%,41,64%,7,32%
29,Quinton Jefferson,DT,LVR,0,0%,34,53%,4,18%
30,Darius Philon,DT,LVR,0,0%,30,47%,2,9%
31,K.J. Wright,LB,LVR,0,0%,23,36%,0,0%
32,Solomon Thomas,DT,LVR,0,0%,20,31%,4,18%
33,Nick Kwiatkoski,LB,LVR,0,0%,12,19%,21,95%
34,Carl Nassib,DE,LVR,0,0%,12,19%,7,32%
35,Clelin Ferrell,DE,LVR,0,0%,11,17%,2,9%
36,Roderic Teamer,CB,LVR,0,0%,9,14%,8,36%
37,Dallin Leavitt,FS,LVR,0,0%,0,0%,21,95%
38,Divine Deablo,LB,LVR,0,0%,0,0%,17,77%
39,Tyree Gillespie,SS,LVR,0,0%,0,0%,13,59%
40,Keisean Nixon,CB,LVR,0,0%,0,0%,12,55%
41,Brandon Facyson,CB,LVR,0,0%,0,0%,6,27%
42,Trent Sieg,LS,LVR,0,0%,0,0%,5,23%
43,AJ Cole III,P,LVR,0,0%,0,0%,5,23%
44,Daniel Carlson,K,LVR,0,0%,0,0%,4,18%
45,Nick Martin,C,LVR,0,0%,0,0%,1,5%
46,Jermaine Eluemunor,G,LVR,0,0%,0,0%,1,5%
0,Cody Whitehair,G,CHI,64,100%,0,0%,4,18%
1,Sam Mustipher,C,CHI,64,100%,0,0%,4,18%
2,James Daniels,G,CHI,64,100%,0,0%,4,18%
3,Jason Peters,T,CHI,64,100%,0,0%,0,0%
4,Justin Fields,QB,CHI,61,95%,0,0%,0,0%
5,Allen Robinson,WR,CHI,53,83%,0,0%,0,0%
6,Cole Kmet,TE,CHI,51,80%,0,0%,10,45%
7,Darnell Mooney,WR,CHI,49,77%,0,0%,0,0%
8,Elijah Wilkinson,T,CHI,35,55%,0,0%,4,18%
9,Khalil Herbert,RB,CHI,34,53%,0,0%,9,41%
10,Damien Williams,RB,CHI,31,48%,0,0%,0,0%
11,Germain Ifedi,T,CHI,29,45%,0,0%,1,5%
12,Damiere Byrd,WR,CHI,28,44%,0,0%,0,0%
13,Jimmy Graham,TE,CHI,25,39%,0,0%,0,0%
14,Marquise Goodwin,WR,CHI,24,38%,0,0%,0,0%
15,Alex Bars,G,CHI,17,27%,0,0%,4,18%
16,Ryan Nall,RB,CHI,3,5%,0,0%,17,77%
17,Andy Dalton,QB,CHI,3,5%,0,0%,0,0%
18,Jesper Horsted,TE,CHI,2,3%,0,0%,17,77%
19,Jakeem Grant,WR,CHI,2,3%,0,0%,7,32%
20,Lachavious Simmons,G,CHI,1,2%,0,0%,4,18%
21,Roquan Smith,LB,CHI,0,0%,67,100%,1,5%
22,Eddie Jackson,SS,CHI,0,0%,67,100%,0,0%
23,Kindle Vildor,CB,CHI,0,0%,66,99%,1,5%
24,Jaylon Johnson,CB,CHI,0,0%,66,99%,0,0%
25,Tashaun Gipson,FS,CHI,0,0%,58,87%,0,0%
26,Duke Shelley,CB,CHI,0,0%,56,84%,5,23%
27,Khalil Mack,LB,CHI,0,0%,53,79%,0,0%
28,Robert Quinn,LB,CHI,0,0%,48,72%,0,0%
29,Bilal Nichols,DE,CHI,0,0%,45,67%,1,5%
30,Angelo Blackson,DT,CHI,0,0%,42,63%,4,18%
31,Alec Ogletree,LB,CHI,0,0%,35,52%,5,23%
32,Eddie Goldman,NT,CHI,0,0%,33,49%,0,0%
33,Jeremiah Attaochu,LB,CHI,0,0%,21,31%,2,9%
34,Mario Edwards,DT,CHI,0,0%,21,31%,1,5%
35,DeAndre Houston-Carson,FS,CHI,0,0%,17,25%,18,82%
36,Deon Bush,SS,CHI,0,0%,15,22%,17,77%
37,Trevis Gipson,LB,CHI,0,0%,12,18%,9,41%
38,Danny Trevathan,LB,CHI,0,0%,10,15%,0,0%
39,Khyiris Tonga,NT,CHI,0,0%,5,7%,1,5%
40,Xavier Crawford,CB,CHI,0,0%,0,0%,18,82%
41,Christian Jones,LB,CHI,0,0%,0,0%,18,82%
42,Marqui Christian,SS,CHI,0,0%,0,0%,12,55%
43,Artie Burns,CB,CHI,0,0%,0,0%,10,45%
44,Pat O'Donnell,P,CHI,0,0%,0,0%,9,41%
45,Cairo Santos,K,CHI,0,0%,0,0%,9,41%
46,Patrick Scales,LS,CHI,0,0%,0,0%,9,41%
47,Caleb Johnson,LB,CHI,0,0%,0,0%,7,32%
