,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Patrick Mekari,G,BAL,73,100%,0,0%,1,4%
1,Bradley Bozeman,C,BAL,73,100%,0,0%,1,4%
2,Alejandro Villanueva,T,BAL,73,100%,0,0%,1,4%
3,Lamar Jackson,QB,BAL,73,100%,0,0%,0,0%
4,Ben Powers,G,BAL,69,95%,0,0%,1,4%
5,Kevin Zeitler,G,BAL,67,92%,0,0%,1,4%
6,Marquise Brown,WR,BAL,66,90%,0,0%,0,0%
7,Devin Duvernay,WR,BAL,64,88%,0,0%,8,32%
8,Mark Andrews,TE,BAL,56,77%,0,0%,0,0%
9,James Proche,WR,BAL,50,68%,0,0%,6,24%
10,Latavius Murray,RB,BAL,36,49%,0,0%,0,0%
11,Devonta Freeman,RB,BAL,20,27%,0,0%,0,0%
12,Sammy Watkins,WR,BAL,20,27%,0,0%,0,0%
13,Patrick Ricard,FB,BAL,16,22%,0,0%,6,24%
14,Ty'Son Williams,RB,BAL,14,19%,0,0%,0,0%
15,Josh Oliver,TE,BAL,12,16%,0,0%,7,28%
16,Eric Tomlinson,TE,BAL,7,10%,0,0%,2,8%
17,Trystan Colon-Castillo,C,BAL,7,10%,0,0%,0,0%
18,Ben Cleveland,G,BAL,4,5%,0,0%,0,0%
19,Tylan Wallace,WR,BAL,3,4%,0,0%,15,60%
20,Chuck Clark,SS,BAL,0,0%,69,100%,12,48%
21,Anthony Averett,CB,BAL,0,0%,69,100%,8,32%
22,Marlon Humphrey,CB,BAL,0,0%,69,100%,8,32%
23,Brandon Stephens,FS,BAL,0,0%,69,100%,6,24%
24,Calais Campbell,DE,BAL,0,0%,52,75%,9,36%
25,Patrick Queen,LB,BAL,0,0%,50,72%,0,0%
26,Odafe Oweh,LB,BAL,0,0%,45,65%,0,0%
27,Tyus Bowser,LB,BAL,0,0%,44,64%,9,36%
28,Tavon Young,CB,BAL,0,0%,44,64%,0,0%
29,Justin Houston,LB,BAL,0,0%,44,64%,0,0%
30,Brandon Williams,NT,BAL,0,0%,38,55%,8,32%
31,Jimmy Smith,CB,BAL,0,0%,34,49%,0,0%
32,Chris Board,LB,BAL,0,0%,32,46%,24,97%
33,Justin Madubuike,DT,BAL,0,0%,31,45%,8,32%
34,Pernell McPhee,LB,BAL,0,0%,31,45%,0,0%
35,Malik Harrison,LB,BAL,0,0%,18,26%,24,97%
36,Justin Ellis,DT,BAL,0,0%,13,19%,1,4%
37,Broderick Washington Jr.,DT,BAL,0,0%,6,9%,6,24%
38,Ar'Darius Washington,FS,BAL,0,0%,1,1%,6,24%
39,Kristian Welch,LB,BAL,0,0%,0,0%,24,97%
40,Anthony Levine,SS,BAL,0,0%,0,0%,23,93%
41,Jordan Richards,SS,BAL,0,0%,0,0%,16,64%
42,Miles Boykin,WR,BAL,0,0%,0,0%,15,60%
43,Justin Tucker,K,BAL,0,0%,0,0%,6,24%
44,Sam Koch,P,BAL,0,0%,0,0%,5,20%
45,Nick Moore,LS,BAL,0,0%,0,0%,5,20%
46,Andre Smith,T,BAL,0,0%,0,0%,1,4%
0,Mark Glowinski,G,IND,69,100%,0,0%,7,28%
1,Matt Pryor,T,IND,69,100%,0,0%,7,28%
2,Eric Fisher,T,IND,69,100%,0,0%,7,28%
3,Carson Wentz,QB,IND,69,100%,0,0%,0,0%
4,Chris Reed,G,IND,69,100%,0,0%,0,0%
5,Ryan Kelly,C,IND,68,99%,0,0%,0,0%
6,Michael Pittman Jr.,WR,IND,61,88%,0,0%,0,0%
7,Zach Pascal,WR,IND,59,86%,0,0%,5,20%
8,Jack Doyle,TE,IND,50,72%,0,0%,0,0%
9,Parris Campbell,WR,IND,38,55%,0,0%,0,0%
10,Jonathan Taylor,RB,IND,36,52%,0,0%,0,0%
11,Mo Alie-Cox,TE,IND,31,45%,0,0%,8,32%
12,Nyheim Hines,RB,IND,26,38%,0,0%,5,20%
13,Ashton Dulin,WR,IND,23,33%,0,0%,16,64%
14,Marlon Mack,RB,IND,10,14%,0,0%,0,0%
15,Kylen Granson,TE,IND,8,12%,0,0%,5,20%
16,Danny Pinter,G,IND,2,3%,0,0%,7,28%
17,Mike Strachan,WR,IND,2,3%,0,0%,0,0%
18,Bobby Okereke,LB,IND,0,0%,73,100%,7,28%
19,Kenny Moore,CB,IND,0,0%,73,100%,7,28%
20,Darius Leonard,LB,IND,0,0%,73,100%,1,4%
21,Julian Blackmon,FS,IND,0,0%,70,96%,6,24%
22,DeForest Buckner,DT,IND,0,0%,60,82%,9,36%
23,Isaiah Rodgers,CB,IND,0,0%,60,82%,5,20%
24,Al-Quadin Muhammad,DE,IND,0,0%,60,82%,0,0%
25,Tyquan Lewis,DE,IND,0,0%,59,81%,0,0%
26,Grover Stewart,DT,IND,0,0%,49,67%,9,36%
27,Andrew Sendejo,FS,IND,0,0%,47,64%,14,56%
28,Xavier Rhodes,CB,IND,0,0%,41,56%,0,0%
29,Kemoko Turay,DE,IND,0,0%,31,42%,0,0%
30,Anthony Chesley,CB,IND,0,0%,30,41%,15,60%
31,Khari Willis,SS,IND,0,0%,19,26%,6,24%
32,Ben Banogu,DE,IND,0,0%,12,16%,3,12%
33,Taylor Stallworth,DT,IND,0,0%,11,15%,2,8%
34,Zaire Franklin,LB,IND,0,0%,10,14%,18,72%
35,George Odum,FS,IND,0,0%,10,14%,17,68%
36,Chris Williams,DT,IND,0,0%,10,14%,1,4%
37,Thakarius Keyes,CB,IND,0,0%,5,7%,6,24%
38,Matthew Adams,LB,IND,0,0%,0,0%,18,72%
39,E.J. Speed,LB,IND,0,0%,0,0%,16,64%
40,Rigoberto Sanchez,P,IND,0,0%,0,0%,15,60%
41,Luke Rhodes,LS,IND,0,0%,0,0%,9,36%
42,Kameron Cline,DT,IND,0,0%,0,0%,9,36%
43,Julie'n Davenport,T,IND,0,0%,0,0%,7,28%
44,Rodrigo Blankenship,K,IND,0,0%,0,0%,6,24%
45,Ibraheim Campbell,FS,IND,0,0%,0,0%,2,8%
