,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Miles Sanders,PHI,11,45,2,27,2.5,18,1.6,0,
1,Jalen Hurts,PHI,9,30,4,27,3.0,3,0.3,0,
2,Kenneth Gainwell,PHI,2,16,0,14,7.0,2,1.0,0,
4,Chuba Hubbard,CAR,24,101,5,45,1.9,56,2.3,2,12.0
5,Royce Freeman,CAR,3,2,,-1,-0.3,3,1.0,0,
6,Sam Darnold,CAR,2,10,1,10,5.0,0,0.0,0,
7,D.J. Moore,CAR,1,-4,0,-4,-4.0,0,0.0,0,
