,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Darrell Henderson,LAR,17,82,5,43,2.5,39,2.3,2,8.5
1,Sony Michel,LAR,11,37,3,21,1.9,16,1.5,1,11.0
2,Matthew Stafford,LAR,1,-1,0,-1,-1.0,0,0.0,0,
4,Alex Collins,SEA,15,47,3,42,2.8,5,0.3,0,
5,DeeJay Dallas,SEA,4,7,1,6,1.5,1,0.3,0,
6,Geno Smith,SEA,3,23,0,17,5.7,6,2.0,2,1.5
7,Russell Wilson,SEA,2,10,1,10,5.0,0,0.0,0,
8,Travis Homer,SEA,1,5,0,3,3.0,2,2.0,0,
