,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Trevor Lawrence,JAX,16,35,162,7,18.4,335,9.6,89,5.6,2.5,73,4.6,3,8.6%,12,34.3%,3,9,1,8,12,28.6%,4,8.0
2,Carson Wentz,IND,22,34,180,9,25.7,166,4.9,77,3.5,2.3,103,4.7,2,6.1%,6,18.2%,1,15,4,7,12,33.3%,1,2.0
