,Player,Tm,PassCmp,PassAtt,PassYds,PassTD,PassInt,PassSk,PassYds/Cmp,PassLng,PassRate,R_Att,R_Yds,R_TD,R_Lng,Re_Tgt,Re_Rec,Re_Yds,Re_TD,Re_Lng,Re_Fmb,Re_Fl
0,Tom Brady,TAM,23,34,220,2,2,0,0,40,80.5,1,2,0,2,0,0,0,0,0,0,0
1,Leonard Fournette,TAM,0,0,0,0,0,0,0,0,,11,47,0,8,9,8,45,0,15,0,0
2,Giovani Bernard,TAM,0,0,0,0,0,0,0,0,,1,4,0,4,3,1,4,0,4,0,0
3,Mike Evans,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,62,1,40,0,0
4,Chris Godwin,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,8,7,57,0,15,0,0
5,Jaelon Darden,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,29,0,29,0,0
6,Tyler Johnson,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,17,0,8,0,0
7,Cameron Brate,TAM,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,6,1,6,0,0
10,Taylor Heinicke,WAS,26,32,256,1,0,5,30,22,110.4,3,15,0,10,0,0,0,0,0,0,0
11,Antonio Gibson,WAS,0,0,0,0,0,0,0,0,,24,64,2,15,2,2,14,0,8,0,0
12,Jaret Patterson,WAS,0,0,0,0,0,0,0,0,,4,7,0,5,0,0,0,0,0,0,0
13,DeAndre Carter,WAS,0,0,0,0,0,0,0,0,,1,4,0,4,6,3,56,1,22,0,0
14,J.D. McKissic,WAS,0,0,0,0,0,0,0,0,,2,4,0,2,4,4,35,0,14,0,0
15,Terry McLaurin,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,8,6,59,0,21,0,0
16,Ricky Seals-Jones,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,30,0,13,0,0
17,John Bates,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,25,0,18,0,0
18,Dax Milne,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,22,0,15,1,1
19,Cam Sims,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,2,2,10,0,6,0,0
20,Adam Humphries,WAS,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,5,0,5,0,0
