,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Dalvin Cook,MIN,24,94,7,31,1.3,63,2.6,3,8.0
1,Kirk Cousins,MIN,4,-3,0,-3,-0.8,0,0.0,0,
2,Alexander Mattison,MIN,4,16,1,6,1.5,10,2.5,1,4.0
3,Justin Jefferson,MIN,1,-4,0,-4,-4.0,0,0.0,0,
5,Austin Ekeler,LAC,11,44,1,15,1.4,29,2.6,0,
6,Larry Rountree,LAC,5,10,1,5,1.0,5,1.0,0,
7,Justin Herbert,LAC,2,22,1,18,9.0,4,2.0,0,
8,Joshua Kelley,LAC,1,6,,4,4.0,2,2.0,0,
