,Player,Tm,KR#,KR_Yds,KR_Y/R,KR_TD,KR_Lng,PR#,PR_Yds,PR_Y/R,PR_TD,PR_Lng
0,Deonte Harris,NOR,5,110,22.0,0,27,1,4,4.0,0,4
1,Dwayne Washington,NOR,1,17,17.0,0,17,0,0,,0,0
4,Chester Rogers,TEN,0,0,,0,0,1,9,9.0,0,9
5,Marcus Johnson,TEN,3,54,18.0,0,27,0,0,,0,0
