,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Terence Steele,T,DAL,77,100%,0,0%,6,24%
1,Connor Williams,G,DAL,77,100%,0,0%,0,0%
2,La'el Collins,T,DAL,77,100%,0,0%,0,0%
3,Tyler Biadasz,C,DAL,72,94%,0,0%,6,24%
4,Zack Martin,G,DAL,63,82%,0,0%,6,24%
5,Dak Prescott,QB,DAL,62,81%,0,0%,0,0%
6,Dalton Schultz,TE,DAL,51,66%,0,0%,6,24%
7,Amari Cooper,WR,DAL,51,66%,0,0%,0,0%
8,Michael Gallup,WR,DAL,41,53%,0,0%,0,0%
9,Ezekiel Elliott,RB,DAL,38,49%,0,0%,0,0%
10,Sean McKeon,TE,DAL,36,47%,0,0%,5,20%
11,CeeDee Lamb,WR,DAL,32,42%,0,0%,4,16%
12,Tony Pollard,RB,DAL,32,42%,0,0%,4,16%
13,Noah Brown,WR,DAL,28,36%,0,0%,18,72%
14,Jeremy Sprinkle,TE,DAL,27,35%,0,0%,13,52%
15,Connor McGovern,G,DAL,27,35%,0,0%,6,24%
16,Malik Turner,WR,DAL,23,30%,0,0%,16,64%
17,Cooper Rush,QB,DAL,14,18%,0,0%,0,0%
18,Corey Clement,RB,DAL,13,17%,0,0%,11,44%
19,Matt Farniok,G,DAL,5,6%,0,0%,6,24%
20,Cedrick Wilson Jr.,WR,DAL,1,1%,0,0%,0,0%
21,Anthony Brown,CB,DAL,0,0%,54,100%,0,0%
22,Donovan Wilson,SS,DAL,0,0%,51,94%,4,16%
23,Trevon Diggs,CB,DAL,0,0%,45,83%,1,4%
24,Tarell Basham,DE,DAL,0,0%,40,74%,2,8%
25,Micah Parsons,LB,DAL,0,0%,40,74%,1,4%
26,Jayron Kearse,FS,DAL,0,0%,39,72%,2,8%
27,Dorance Armstrong Jr.,DE,DAL,0,0%,38,70%,2,8%
28,Jourdan Lewis,CB,DAL,0,0%,36,67%,0,0%
29,Chauncey Golston,DE,DAL,0,0%,31,57%,3,12%
30,Osa Odighizuwa,DT,DAL,0,0%,31,57%,1,4%
31,Damontae Kazee,SS,DAL,0,0%,26,48%,2,8%
32,Keanu Neal,LB,DAL,0,0%,25,46%,8,32%
33,Justin Hamilton,DT,DAL,0,0%,23,43%,1,4%
34,Carlos Watkins,DE,DAL,0,0%,23,43%,0,0%
35,Leighton Vander Esch,LB,DAL,0,0%,20,37%,1,4%
36,Malik Hooker,FS,DAL,0,0%,18,33%,0,0%
37,Trysten Hill,DT,DAL,0,0%,15,28%,0,0%
38,Kelvin Joseph,CB,DAL,0,0%,11,20%,17,68%
39,Azur Kamara,DE,DAL,0,0%,10,19%,15,60%
40,Luke Gifford,LB,DAL,0,0%,9,17%,19,76%
41,Francis Bernard,LB,DAL,0,0%,9,17%,18,72%
42,C.J. Goodwin,CB,DAL,0,0%,0,0%,17,68%
43,Nahshon Wright,CB,DAL,0,0%,0,0%,15,60%
44,Lirim Hajrullahu,K,DAL,0,0%,0,0%,13,52%
45,Jake McQuaide,LS,DAL,0,0%,0,0%,10,40%
46,Bryan Anger,P,DAL,0,0%,0,0%,10,40%
47,Ty Nsekhe,T,DAL,0,0%,0,0%,6,24%
0,Kaleb McGary,T,ATL,54,100%,0,0%,1,4%
1,Jalen Mayfield,G,ATL,54,100%,0,0%,1,4%
2,Chris Lindstrom,G,ATL,42,78%,0,0%,1,4%
3,Matt Hennessy,C,ATL,42,78%,0,0%,0,0%
4,Jake Matthews,T,ATL,38,70%,0,0%,1,4%
5,Matt Ryan,QB,ATL,38,70%,0,0%,0,0%
6,Russell Gage,WR,ATL,35,65%,0,0%,0,0%
7,Kyle Pitts,TE,ATL,33,61%,0,0%,0,0%
8,Tajae Sharpe,WR,ATL,31,57%,0,0%,0,0%
9,Wayne Gallman,RB,ATL,23,43%,0,0%,13,52%
10,Olamide Zaccheaus,WR,ATL,23,43%,0,0%,5,20%
11,Hayden Hurst,TE,ATL,23,43%,0,0%,0,0%
12,Mike Davis,RB,ATL,20,37%,0,0%,0,0%
13,Keith Smith,FB,ATL,19,35%,0,0%,18,72%
14,Parker Hesse,TE,ATL,19,35%,0,0%,9,36%
15,Christian Blake,WR,ATL,17,31%,0,0%,14,56%
16,Jason Spriggs,T,ATL,16,30%,0,0%,1,4%
17,Cordarrelle Patterson,RB,ATL,15,28%,0,0%,5,20%
18,Josh Rosen,QB,ATL,15,28%,0,0%,0,0%
19,Frank Darby,WR,ATL,12,22%,0,0%,18,72%
20,Drew Dalman,C,ATL,12,22%,0,0%,1,4%
21,Colby Gossett,G,ATL,12,22%,0,0%,1,4%
22,Feleipe Franks,QB,ATL,1,2%,0,0%,4,16%
23,Duron Harmon,SS,ATL,0,0%,70,91%,11,44%
24,Erik Harris,FS,ATL,0,0%,66,86%,2,8%
25,Deion Jones,LB,ATL,0,0%,63,82%,0,0%
26,Foyesade Oluokun,LB,ATL,0,0%,60,78%,0,0%
27,Fabian Moreau,CB,ATL,0,0%,59,77%,0,0%
28,AJ Terrell,CB,ATL,0,0%,56,73%,6,24%
29,James Vaughters,LB,ATL,0,0%,50,65%,8,32%
30,Grady Jarrett,DT,ATL,0,0%,45,58%,0,0%
31,Brandon Copeland,LB,ATL,0,0%,44,57%,18,72%
32,Adetokunbo Ogundeji,LB,ATL,0,0%,42,55%,15,60%
33,Mike Pennel,NT,ATL,0,0%,38,49%,6,24%
34,Anthony Rush,DT,ATL,0,0%,34,44%,6,24%
35,Richie Grant,SS,ATL,0,0%,33,43%,24,96%
36,Avery Williams,CB,ATL,0,0%,31,40%,20,80%
37,Dante Fowler,LB,ATL,0,0%,31,40%,0,0%
38,Tyeler Davison,DT,ATL,0,0%,31,40%,0,0%
39,Marlon Davidson,DT,ATL,0,0%,28,36%,6,24%
40,Mykal Walker,LB,ATL,0,0%,23,30%,24,96%
41,Darren Hall,CB,ATL,0,0%,21,27%,6,24%
42,Chris Williamson,CB,ATL,0,0%,14,18%,4,16%
43,Daren Bates,LB,ATL,0,0%,8,10%,12,48%
44,Josh Harris,LS,ATL,0,0%,0,0%,6,24%
45,Dustin Colquitt,P,ATL,0,0%,0,0%,6,24%
46,Younghoe Koo,K,ATL,0,0%,0,0%,3,12%
