,Player,Tm,XPM,XPA,FGM,FGA,Pnt#,Pnt_yds,Pnt_Y/P,Pnt_Lng
0,Ryan Santoso,DET,1,2,1,2,0,0,,0
1,Jack Fox,DET,,,,,10,464,46.4,61
4,Chris Boswell,PIT,1,1,3,3,0,0,,0
5,Pressley Harvin III,PIT,,,,,6,280,46.7,61
