,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Alex Collins,SEA,10,41,3,21,2.1,20,2.0,0,
1,Russell Wilson,SEA,5,32,2,18,3.6,14,2.8,1,5.0
2,Travis Homer,SEA,1,2,1,1,1.0,1,1.0,0,
4,AJ Dillon,GNB,21,66,8,27,1.3,39,1.9,2,10.5
5,Aaron Jones,GNB,7,25,0,12,1.7,13,1.9,0,
6,Aaron Rodgers,GNB,2,8,1,8,4.0,0,0.0,0,
7,Patrick Taylor,GNB,2,7,1,3,1.5,4,2.0,0,
