,Player,Tm,XPM,XPA,FGM,FGA,Pnt#,Pnt_yds,Pnt_Y/P,Pnt_Lng
0,Ryan Succop,TAM,1,2,2,2,0,0,,0
1,Bradley Pinion,TAM,,,,,3,124,41.3,46
4,Joey Slye,WAS,2,2,3,3,0,0,,0
5,Tress Way,WAS,,,,,2,89,44.5,45
