,Player,Tm,KR#,KR_Yds,KR_Y/R,KR_TD,KR_Lng,PR#,PR_Yds,PR_Y/R,PR_TD,PR_Lng
0,Jalen Reagor,PHI,0,0,,0,0,2,9,4.5,0,9
3,Diontae Spencer,DEN,0,0,,0,0,2,27,13.5,0,19
