,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Tom Brady,TAM,23,34,220,8,23.5,208,6.1,107,4.7,3.1,113,4.9,3,9.1%,5,15.2%,0,13,3,1,4,11.8%,0,
2,Taylor Heinicke,WAS,26,32,256,13,35.1,236,7.4,167,6.4,5.2,89,3.4,2,6.3%,2,6.3%,5,18,6,3,14,35.0%,3,5.0
