,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Kirk Cousins,MIN,25,37,294,14,35.9,264,7.1,145,5.8,3.9,149,6.0,1,2.9%,6,17.1%,2,7,5,4,11,27.5%,1,4.0
2,Justin Herbert,LAC,20,34,195,13,36.1,190,5.6,98,4.9,2.9,97,4.9,3,9.1%,5,15.2%,2,15,2,4,8,21.6%,1,5.0
