,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Ted Karras,C,NWE,67,100%,0,0%,7,31%
1,David Andrews,C,NWE,67,100%,0,0%,0,0%
2,Shaq Mason,G,NWE,65,97%,0,0%,7,31%
3,Isaiah Wynn,T,NWE,58,87%,0,0%,7,31%
4,Mac Jones,QB,NWE,58,87%,0,0%,0,0%
5,Hunter Henry,TE,NWE,55,82%,0,0%,1,4%
6,Jakobi Meyers,WR,NWE,48,72%,0,0%,4,17%
7,Nelson Agholor,WR,NWE,47,70%,0,0%,0,0%
8,Trent Brown,T,NWE,46,69%,0,0%,6,26%
9,Rhamondre Stevenson,RB,NWE,37,55%,0,0%,0,0%
10,N'Keal Harry,WR,NWE,35,52%,0,0%,0,0%
11,Kendrick Bourne,WR,NWE,29,43%,0,0%,0,0%
12,Michael Onwenu,G,NWE,26,39%,0,0%,7,31%
13,Jakob Johnson,FB,NWE,25,37%,0,0%,10,44%
14,Brandon Bolden,RB,NWE,18,27%,0,0%,10,44%
15,J.J. Taylor,RB,NWE,13,19%,0,0%,1,4%
16,Devin Asiasi,TE,NWE,12,18%,0,0%,0,0%
17,Justin Herron,T,NWE,9,13%,0,0%,1,4%
18,Matt LaCosse,TE,NWE,9,13%,0,0%,1,4%
19,Brian Hoyer,QB,NWE,9,13%,0,0%,0,0%
20,Matthew Slater,WR,NWE,2,3%,0,0%,16,70%
21,Yodny Cajuste,T,NWE,2,3%,0,0%,0,0%
22,Devin McCourty,FS,NWE,0,0%,53,90%,0,0%
23,Adrian Phillips,SS,NWE,0,0%,46,78%,10,44%
24,J.C. Jackson,CB,NWE,0,0%,46,78%,1,4%
25,Christian Barmore,DT,NWE,0,0%,45,76%,1,4%
26,Ja'Whaun Bentley,LB,NWE,0,0%,45,76%,0,0%
27,Kyle Dugger,FS,NWE,0,0%,43,73%,10,44%
28,Jalen Mills,CB,NWE,0,0%,40,68%,0,0%
29,Matt Judon,LB,NWE,0,0%,39,66%,5,22%
30,Dont'a Hightower,LB,NWE,0,0%,37,63%,2,9%
31,Kyle Van Noy,LB,NWE,0,0%,37,63%,0,0%
32,Deatrich Wise Jr.,DE,NWE,0,0%,36,61%,7,31%
33,Davon Godchaux,NT,NWE,0,0%,33,56%,1,4%
34,Myles Bryant,CB,NWE,0,0%,32,54%,1,4%
35,Joejuan Williams,CB,NWE,0,0%,28,47%,13,57%
36,Lawrence Guy,DT,NWE,0,0%,23,39%,10,44%
37,Carl Davis,NT,NWE,0,0%,18,31%,0,0%
38,Tashawn Bower,DE,NWE,0,0%,17,29%,0,0%
39,Josh Uche,LB,NWE,0,0%,13,22%,7,31%
40,Justin Bethel,FS,NWE,0,0%,6,10%,16,70%
41,Calvin Munson,LB,NWE,0,0%,6,10%,15,65%
42,Jahlani Tavai,LB,NWE,0,0%,6,10%,12,52%
43,Cody Davis,FS,NWE,0,0%,0,0%,16,70%
44,Brandon King,LB,NWE,0,0%,0,0%,16,70%
45,Jake Bailey,P,NWE,0,0%,0,0%,14,61%
46,Nick Folk,K,NWE,0,0%,0,0%,9,39%
47,Joe Cardona,LS,NWE,0,0%,0,0%,8,35%
0,Wyatt Teller,G,CLE,59,100%,0,0%,1,4%
1,J.C. Tretter,C,CLE,59,100%,0,0%,1,4%
2,Joel Bitonio,G,CLE,59,100%,0,0%,1,4%
3,Blake Hance,G,CLE,59,100%,0,0%,1,4%
4,Jedrick Wills Jr.,T,CLE,59,100%,0,0%,1,4%
5,D'Ernest Johnson,RB,CLE,52,88%,0,0%,0,0%
6,Donovan Peoples-Jones,WR,CLE,50,85%,0,0%,1,4%
7,Jarvis Landry,WR,CLE,47,80%,0,0%,0,0%
8,Austin Hooper,TE,CLE,37,63%,0,0%,0,0%
9,Baker Mayfield,QB,CLE,36,61%,0,0%,0,0%
10,David Njoku,TE,CLE,35,59%,0,0%,0,0%
11,Rashard Higgins,WR,CLE,26,44%,0,0%,0,0%
12,Harrison Bryant,TE,CLE,23,39%,0,0%,13,57%
13,Case Keenum,QB,CLE,23,39%,0,0%,0,0%
14,Anthony Schwartz,WR,CLE,9,15%,0,0%,6,26%
15,Andy Janovich,FB,CLE,8,14%,0,0%,12,52%
16,Jojo Natson,WR,CLE,7,12%,0,0%,7,30%
17,Johnny Stanton,FB,CLE,1,2%,0,0%,6,26%
18,John Johnson,FS,CLE,0,0%,67,100%,11,48%
