,Player,Tm,XPM,XPA,FGM,FGA,Pnt#,Pnt_yds,Pnt_Y/P,Pnt_Lng
0,Greg Joseph,MIN,3,3,2,2,0,0,,0
1,Jordan Berry,MIN,,,,,3,137,45.7,55
4,Dustin Hopkins,LAC,2,2,2,2,0,0,,0
5,Ty Long,LAC,,,,,5,242,48.4,59
