,Player,Tm,KR#,KR_Yds,KR_Y/R,KR_TD,KR_Lng,PR#,PR_Yds,PR_Y/R,PR_TD,PR_Lng
0,Jaelon Darden,TAM,2,51,25.5,0,34,2,14,7.0,0,10
1,Giovani Bernard,TAM,1,19,19.0,0,19,0,0,,0,0
4,DeAndre Carter,WAS,2,47,23.5,0,28,1,10,10.0,0,10
