,Player,Tm,XPM,XPA,FGM,FGA,Pnt#,Pnt_yds,Pnt_Y/P,Pnt_Lng
0,Justin Tucker,BAL,1,1,1,2,0,0,,0
1,Sam Koch,BAL,,,,,8,321,40.1,53
4,Jason Sanders,MIA,1,1,3,3,0,0,,0
5,Michael Palardy,MIA,,,,,8,348,43.5,52
