,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Baker Mayfield,CLE,11,21,73,6,26.1,158,7.5,32,2.9,1.5,41,3.7,2,10.0%,3,15.0%,2,4,3,1,6,26.1%,0,
1,Case Keenum,CLE,8,12,81,6,40.0,76,6.3,20,2.5,1.7,61,7.6,0,0.0%,2,18.2%,3,2,2,2,7,46.7%,0,
3,Mac Jones,NWE,19,23,198,14,56.0,143,6.2,101,5.3,4.4,97,5.1,1,4.5%,1,4.5%,2,7,1,0,3,12.0%,0,
4,Brian Hoyer,NWE,3,3,85,3,100.0,36,12.0,36,12.0,12.0,49,16.3,0,0.0%,0,0.0%,0,1,0,0,0,0.0%,0,
