,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Darrel Williams,KAN,11,43,2,31,2.8,12,1.1,0,
1,Derrick Gore,KAN,6,19,,10,1.7,9,1.5,0,
2,Jerick McKinnon,KAN,3,26,2,20,6.7,6,2.0,0,
3,Chad Henne,KAN,2,-2,,-2,-1.0,0,0.0,0,
4,Blake Bell,KAN,1,3,1,1,1.0,2,2.0,0,
5,Mecole Hardman,KAN,1,3,0,2,2.0,1,1.0,0,
6,Tyreek Hill,KAN,1,2,0,2,2.0,0,0.0,0,
8,Josh Jacobs,LVR,7,16,2,7,1.0,9,1.3,0,
9,Kenyan Drake,LVR,4,16,1,10,2.5,6,1.5,0,
10,Derek Carr,LVR,3,18,0,16,5.3,2,0.7,0,
