,Player,Tm,DefInt,DefIntYrds,DefIntTD,DefIntLng,DefPD,DefSk,DefCombo,DefSolo,DefAst,DefTFL,DefQBHit,DefFR,Defyds,DefTD,DefFF
0,Julian Okwara,DET,1,9,0,9,1,0.0,2,1,1,0,0,0,0,0,0
1,Alex Anzalone,DET,0,0,0,0,0,0.0,9,6,3,0,0,0,0,0,0
2,Jalen Reeves-Maybin,DET,0,0,0,0,0,0.0,8,6,2,1,0,0,0,0,0
3,Amani Oruwariye,DET,0,0,0,0,2,0.0,7,5,2,1,0,1,0,0,0
4,Tracy Walker,DET,0,0,0,0,0,0.0,7,7,0,0,0,0,0,0,0
5,Charles Harris,DET,0,0,0,0,0,0.0,6,3,3,1,0,0,0,0,0
6,AJ Parker,DET,0,0,0,0,1,0.0,6,4,2,0,0,0,0,0,0
7,Dean Marlowe,DET,0,0,0,0,0,0.0,5,3,2,0,0,0,0,0,0
8,Derrick Barnes,DET,0,0,0,0,1,0.0,4,1,3,0,0,0,0,0,0
9,Michael Brockers,DET,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0
10,Jalen Elliott,DET,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0
11,Levi Onwuzurike,DET,0,0,0,0,0,0.0,4,1,3,0,0,0,0,0,0
12,Mark Gilbert,DET,0,0,0,0,1,0.0,3,2,1,0,0,0,0,0,1
13,Will Harris,DET,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,1
14,C.J. Moore,DET,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
15,Trey Flowers,DET,0,0,0,0,0,0.0,2,1,1,0,0,1,0,0,0
16,Da'Shawn Hand,DET,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
17,Alim McNeill,DET,0,0,0,0,1,0.0,2,1,1,0,0,0,0,0,0
18,Nick Williams,DET,0,0,0,0,0,0.0,2,1,1,1,0,0,0,0,0
19,Jerry Jacobs,DET,0,0,0,0,2,0.0,1,0,1,0,0,0,0,0,0
20,Josh Woods,DET,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
23,Cameron Heyward,PIT,0,0,0,0,0,2.0,5,3,2,2,2,0,0,0,0
24,Terrell Edmunds,PIT,0,0,0,0,1,1.0,5,4,1,2,1,0,0,0,0
25,T.J. Watt,PIT,0,0,0,0,0,1.0,5,3,2,2,2,0,0,0,0
26,Joe Schobert,PIT,0,0,0,0,0,0.0,13,8,5,1,0,0,0,0,0
27,Alex Highsmith,PIT,0,0,0,0,0,0.0,11,8,3,2,1,0,0,0,0
28,Devin Bush Jr.,PIT,0,0,0,0,0,0.0,9,5,4,0,0,0,0,0,0
29,James Pierre,PIT,0,0,0,0,0,0.0,7,4,3,0,0,0,0,0,0
30,Isaiah Buggs,PIT,0,0,0,0,0,0.0,5,2,3,0,0,0,0,0,0
31,Minkah Fitzpatrick,PIT,0,0,0,0,0,0.0,5,2,3,0,0,0,0,0,0
32,Taco Charlton,PIT,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0
33,Chris Wormley,PIT,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
34,Isaiahh Loudermilk,PIT,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
35,Robert Spillane,PIT,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
36,Marcus Allen,PIT,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
37,Kalen Ballage,PIT,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
38,Ulysees Gilbert,PIT,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
39,Joe Haden,PIT,0,0,0,0,1,0.0,1,1,0,0,0,0,0,0,0
40,Joe Haeg,PIT,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
41,Pressley Harvin III,PIT,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
42,Miles Killebrew,PIT,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
43,Justin Layne,PIT,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
44,Tre Norwood,PIT,0,0,0,0,2,0.0,1,1,0,0,0,0,0,0,0
45,Benny Snell Jr.,PIT,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
46,Derek Watt,PIT,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
47,Cody White,PIT,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
48,Najee Harris,PIT,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
