,Player,Tm,PassCmp,PassAtt,PassYds,PassTD,PassInt,PassSk,PassYds/Cmp,PassLng,PassRate,R_Att,R_Yds,R_TD,R_Lng,Re_Tgt,Re_Rec,Re_Yds,Re_TD,Re_Lng,Re_Fmb,Re_Fl
0,Lamar Jackson,BAL,26,43,238,1,1,4,28,30,73.6,9,39,0,11,0,0,0,0,0,0,0
1,Devonta Freeman,BAL,0,0,0,0,0,0,0,0,,10,35,0,12,4,3,23,0,9,0,0
2,Devin Duvernay,BAL,0,0,0,0,0,0,0,0,,1,19,0,19,4,4,28,0,11,0,0
3,Le'Veon Bell,BAL,0,0,0,0,0,0,0,0,,3,1,0,1,0,0,0,0,0,0,0
4,Rashod Bateman,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,8,6,80,0,30,0,0
5,Mark Andrews,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,8,6,63,1,15,0,0
6,Marquise Brown,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,13,6,37,0,11,1,0
7,Sammy Watkins,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,7,0,7,1,1
8,Josh Oliver,BAL,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
11,Jacoby Brissett,MIA,11,23,156,0,0,2,17,52,70.2,1,4,0,4,0,0,0,0,0,1,0
12,Tua Tagovailoa,MIA,8,13,158,0,0,1,6,64,104.0,3,0,1,1,0,0,0,0,0,1,0
13,Albert Wilson,MIA,0,0,0,0,0,1,1,0,,2,19,0,14,5,4,87,0,64,0,0
14,Myles Gaskin,MIA,0,0,0,0,0,0,0,0,,14,31,0,11,2,1,14,0,14,0,0
15,Salvon Ahmed,MIA,0,0,0,0,0,0,0,0,,2,6,0,4,1,1,9,0,9,0,0
16,Isaiah Ford,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,4,4,84,0,52,0,0
17,Jaylen Waddle,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,6,4,61,0,35,0,0
18,Adam Shaheen,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,34,0,21,0,0
19,Durham Smythe,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,23,0,23,0,0
20,Patrick Laird,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,2,0,2,0,0
21,Mack Hollins,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
22,Mike Gesicki,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,7,0,0,0,0,0,0
23,Preston Williams,MIA,0,0,0,0,0,0,0,0,,0,0,0,0,2,0,0,0,0,0,0
