,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Damien Lewis,G,SEA,56,100%,0,0%,5,20%
1,Gabe Jackson,G,SEA,56,100%,0,0%,5,20%
2,Jake Curhan,T,SEA,56,100%,0,0%,5,20%
3,Russell Wilson,QB,SEA,56,100%,0,0%,0,0%
4,Duane Brown,T,SEA,56,100%,0,0%,0,0%
5,Ethan Pocic,C,SEA,56,100%,0,0%,0,0%
6,D.K. Metcalf,WR,SEA,49,88%,0,0%,0,0%
7,Tyler Lockett,WR,SEA,48,86%,0,0%,0,0%
8,Gerald Everett,TE,SEA,47,84%,0,0%,0,0%
9,Rashaad Penny,RB,SEA,30,54%,0,0%,0,0%
10,Freddie Swain,WR,SEA,29,52%,0,0%,5,20%
11,DeeJay Dallas,RB,SEA,22,39%,0,0%,17,68%
12,Colby Parkinson,TE,SEA,22,39%,0,0%,12,48%
13,D'Wayne Eskridge,WR,SEA,20,36%,0,0%,0,0%
14,Penny Hart,WR,SEA,6,11%,0,0%,14,56%
15,Travis Homer,RB,SEA,4,7%,0,0%,17,68%
16,Tyler Mabry,TE,SEA,2,4%,0,0%,10,40%
17,Nick Bellore,LB,SEA,1,2%,0,0%,17,68%
18,Jordyn Brooks,LB,SEA,0,0%,74,100%,5,20%
19,Ryan Neal,SS,SEA,0,0%,74,100%,3,12%
20,Bobby Wagner,LB,SEA,0,0%,74,100%,3,12%
21,Sidney Jones,CB,SEA,0,0%,74,100%,3,12%
22,Quandre Diggs,FS,SEA,0,0%,74,100%,0,0%
23,John Reid,CB,SEA,0,0%,71,96%,0,0%
24,Rasheem Green,DE,SEA,0,0%,59,80%,3,12%
25,Ugo Amadi,FS,SEA,0,0%,49,66%,11,44%
26,Poona Ford,NT,SEA,0,0%,49,66%,3,12%
27,Al Woods,DT,SEA,0,0%,38,51%,4,16%
28,Darrell Taylor,DE,SEA,0,0%,36,49%,3,12%
29,Carlos Dunlap,LB,SEA,0,0%,33,45%,0,0%
30,L.J. Collier,DE,SEA,0,0%,25,34%,4,16%
31,Alton Robinson,DE,SEA,0,0%,22,30%,8,32%
32,Benson Mayowa,LB,SEA,0,0%,22,30%,0,0%
33,Myles Adams,DT,SEA,0,0%,19,26%,0,0%
34,Robert Nkemdiche,DT,SEA,0,0%,18,24%,0,0%
