,Player,Tm,PassCmp,PassAtt,PassYds,PassTD,PassInt,PassSk,PassYds/Cmp,PassLng,PassRate,R_Att,R_Yds,R_TD,R_Lng,Re_Tgt,Re_Rec,Re_Yds,Re_TD,Re_Lng,Re_Fmb,Re_Fl
0,Carson Wentz,IND,18,28,225,2,0,2,5,39,112.9,2,4,0,5,0,0,0,0,0,0,0
1,Jonathan Taylor,IND,0,0,0,0,0,0,0,0,,27,108,0,43,2,0,0,0,0,0,0
2,Nyheim Hines,IND,0,0,0,0,0,0,0,0,,3,11,0,5,1,1,7,0,7,0,0
3,Michael Pittman Jr.,IND,0,0,0,0,0,0,0,0,,1,3,0,3,12,8,82,0,20,0,0
4,T.Y. Hilton,IND,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,51,1,39,0,0
5,Mo Alie-Cox,IND,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,42,0,37,0,0
6,Ashton Dulin,IND,0,0,0,0,0,0,0,0,,0,0,0,0,2,1,23,0,23,0,0
7,Dezmon Patmon,IND,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,14,1,14,0,0
8,Kylen Granson,IND,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,6,0,6,0,0
11,Kyler Murray,ARI,27,43,245,1,0,0,0,33,85.9,4,74,0,57,0,0,7,0,0,2,0
12,Chase Edmonds,ARI,0,0,0,0,0,0,0,0,,16,56,1,11,9,8,71,0,16,0,0
13,Jonathan Ward,ARI,0,0,0,0,0,0,0,0,,1,3,0,3,0,0,0,0,0,0,0
14,Zach Ertz,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,13,8,54,0,11,0,0
15,Christian Kirk,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,9,7,48,0,14,0,0
16,A.J. Green,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,3,1,33,0,33,0,0
17,Antoine Wesley,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,4,2,29,1,24,0,0
18,Demetrius Harris,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,3,0,3,0,0
