,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Oli Udoh,T,MIN,63,100%,0,0%,5,16%
1,Ezra Cleveland,G,MIN,63,100%,0,0%,5,16%
2,Christian Darrisaw,T,MIN,63,100%,0,0%,5,16%
3,Brian O'Neill,T,MIN,63,100%,0,0%,5,16%
4,Garrett Bradbury,C,MIN,63,100%,0,0%,0,0%
5,Kirk Cousins,QB,MIN,63,100%,0,0%,0,0%
6,Justin Jefferson,WR,MIN,61,97%,0,0%,0,0%
7,Tyler Conklin,TE,MIN,61,97%,0,0%,0,0%
8,K.J. Osborn,WR,MIN,50,79%,0,0%,1,3%
9,Alexander Mattison,RB,MIN,47,75%,0,0%,0,0%
10,Dede Westbrook,WR,MIN,27,43%,0,0%,2,6%
11,Adam Thielen,WR,MIN,23,37%,0,0%,0,0%
12,C.J. Ham,FB,MIN,20,32%,0,0%,16,52%
13,Kene Nwangwu,RB,MIN,12,19%,0,0%,12,39%
14,Chris Herndon,TE,MIN,6,10%,0,0%,3,10%
15,Luke Stocker,TE,MIN,4,6%,0,0%,19,61%
16,Blake Brandel,T,MIN,3,5%,0,0%,5,16%
17,Dan Chisena,WR,MIN,1,2%,0,0%,20,65%
18,Eric Kendricks,LB,MIN,0,0%,70,100%,6,19%
19,Xavier Woods,FS,MIN,0,0%,70,100%,6,19%
20,Anthony Barr,LB,MIN,0,0%,70,100%,0,0%
21,Cameron Dantzler,CB,MIN,0,0%,70,100%,0,0%
22,Patrick Peterson,CB,MIN,0,0%,69,99%,6,19%
23,Harrison Smith,SS,MIN,0,0%,68,97%,6,19%
24,D.J. Wonnum,DE,MIN,0,0%,65,93%,6,19%
25,Sheldon Richardson,DT,MIN,0,0%,61,87%,6,19%
26,Mackensie Alexander,CB,MIN,0,0%,52,74%,6,19%
27,Dalvin Tomlinson,DT,MIN,0,0%,42,60%,6,19%
28,Michael Pierce,NT,MIN,0,0%,38,54%,0,0%
29,Armon Watts,NT,MIN,0,0%,30,43%,6,19%
30,James Lynch,NT,MIN,0,0%,15,21%,0,0%
31,Patrick Jones II,DE,MIN,0,0%,13,19%,0,0%
32,Kris Boyd,CB,MIN,0,0%,10,14%,19,61%
33,Camryn Bynum,FS,MIN,0,0%,10,14%,15,48%
34,Nick Vigil,LB,MIN,0,0%,9,13%,23,74%
35,Tashawn Bower,DE,MIN,0,0%,7,10%,2,6%
36,Harrison Hand,CB,MIN,0,0%,1,1%,8,26%
37,Blake Lynch,LB,MIN,0,0%,0,0%,26,84%
38,Josh Metellus,SS,MIN,0,0%,0,0%,20,65%
39,Troy Dye,LB,MIN,0,0%,0,0%,20,65%
40,Greg Joseph,K,MIN,0,0%,0,0%,11,35%
41,Andrew DePaola,LS,MIN,0,0%,0,0%,10,32%
42,Jordan Berry,P,MIN,0,0%,0,0%,10,32%
43,Wayne Gallman,RB,MIN,0,0%,0,0%,8,26%
44,Chazz Surratt,LB,MIN,0,0%,0,0%,7,23%
45,Dakota Dozier,G,MIN,0,0%,0,0%,5,16%
46,Wyatt Davis,G,MIN,0,0%,0,0%,5,16%
0,Coleman Shelton,G,LAR,70,100%,0,0%,6,19%
1,Austin Corbett,G,LAR,70,100%,0,0%,6,19%
2,David Edwards,G,LAR,70,100%,0,0%,6,19%
3,Rob Havenstein,T,LAR,70,100%,0,0%,6,19%
4,Matthew Stafford,QB,LAR,70,100%,0,0%,0,0%
5,Cooper Kupp,WR,LAR,68,97%,0,0%,2,6%
6,Van Jefferson,WR,LAR,67,96%,0,0%,1,3%
7,Tyler Higbee,TE,LAR,64,91%,0,0%,6,19%
8,Odell Beckham Jr.,WR,LAR,64,91%,0,0%,0,0%
9,Sony Michel,RB,LAR,63,90%,0,0%,1,3%
10,Alaric Jackson,T,LAR,52,74%,0,0%,6,19%
