,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Jonathan Taylor,IND,27,108,4,23,0.9,85,3.1,3,9.0
1,Nyheim Hines,IND,3,11,,9,3.0,2,0.7,0,
2,Carson Wentz,IND,2,4,1,4,2.0,0,0.0,0,
3,Michael Pittman Jr.,IND,1,3,0,3,3.0,0,0.0,0,
5,Chase Edmonds,ARI,16,56,5,42,2.6,14,0.9,0,
6,Kyler Murray,ARI,4,74,2,74,18.5,0,0.0,0,
7,Jonathan Ward,ARI,1,3,1,2,2.0,1,1.0,0,
