,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Jonah Williams,T,CIN,76,100%,0,0%,8,31%
1,Isaiah Prince,T,CIN,76,100%,0,0%,8,31%
2,Quinton Spain,G,CIN,76,100%,0,0%,8,31%
3,Trey Hopkins,C,CIN,76,100%,0,0%,0,0%
4,Joe Burrow,QB,CIN,76,100%,0,0%,0,0%
5,Hakeem Adeniji,G,CIN,69,91%,0,0%,8,31%
6,Tyler Boyd,WR,CIN,69,91%,0,0%,0,0%
7,Ja'Marr Chase,WR,CIN,69,91%,0,0%,0,0%
8,Tee Higgins,WR,CIN,64,84%,0,0%,0,0%
9,Joe Mixon,RB,CIN,62,82%,0,0%,0,0%
10,C.J. Uzomah,TE,CIN,49,64%,0,0%,11,42%
11,Drew Sample,TE,CIN,32,42%,0,0%,12,46%
12,Stanley Morgan Jr.,WR,CIN,15,20%,0,0%,15,58%
13,Samaje Perine,RB,CIN,11,14%,0,0%,15,58%
14,Jackson Carman,G,CIN,9,12%,0,0%,8,31%
15,Mitchell Wilcox,TE,CIN,3,4%,0,0%,15,58%
16,Chris Evans,RB,CIN,3,4%,0,0%,8,31%
17,Trent Taylor,WR,CIN,1,1%,0,0%,7,27%
18,Germaine Pratt,LB,CIN,0,0%,59,100%,3,12%
19,Sam Hubbard,DE,CIN,0,0%,59,100%,3,12%
20,Vonn Bell,SS,CIN,0,0%,59,100%,3,12%
21,Jessie Bates III,FS,CIN,0,0%,59,100%,3,12%
22,Eli Apple,CB,CIN,0,0%,59,100%,0,0%
23,Chidobe Awuzie,CB,CIN,0,0%,47,80%,0,0%
24,Markus Bailey,LB,CIN,0,0%,46,78%,3,12%
25,Mike Hilton,CB,CIN,0,0%,46,78%,0,0%
26,B.J. Hill,DT,CIN,0,0%,42,71%,3,12%
27,Trey Hendrickson,DE,CIN,0,0%,41,69%,0,0%
28,Larry Ogunjobi,DT,CIN,0,0%,36,61%,3,12%
29,Josh Tupou,NT,CIN,0,0%,30,51%,11,42%
30,Mike Daniels,DT,CIN,0,0%,16,27%,3,12%
31,Noah Spence,DE,CIN,0,0%,16,27%,0,0%
32,Tre Flowers,CB,CIN,0,0%,12,20%,18,69%
33,Trae Waynes,CB,CIN,0,0%,12,20%,0,0%
34,Clay Johnston,LB,CIN,0,0%,3,5%,15,58%
35,Ricardo Allen,SS,CIN,0,0%,3,5%,11,42%
36,Tyler Shelvin,NT,CIN,0,0%,3,5%,0,0%
37,Michael Thomas,SS,CIN,0,0%,1,2%,15,58%
38,Evan McPherson,K,CIN,0,0%,0,0%,16,62%
39,Austin Calitro,LB,CIN,0,0%,0,0%,15,58%
40,Keandre Jones,LB,CIN,0,0%,0,0%,15,58%
41,Clark Harris,LS,CIN,0,0%,0,0%,8,31%
42,Kevin Huber,P,CIN,0,0%,0,0%,8,31%
43,Jalen Davis,CB,CIN,0,0%,0,0%,6,23%
44,Cameron Sample,DE,CIN,0,0%,0,0%,1,4%
0,Kevin Zeitler,G,BAL,59,100%,0,0%,3,12%
1,Alejandro Villanueva,T,BAL,59,100%,0,0%,3,12%
2,Ben Cleveland,G,BAL,59,100%,0,0%,3,12%
3,Josh Johnson,QB,BAL,59,100%,0,0%,0,0%
4,Patrick Mekari,G,BAL,57,97%,0,0%,0,0%
5,Marquise Brown,WR,BAL,54,92%,0,0%,0,0%
6,Bradley Bozeman,C,BAL,53,90%,0,0%,3,12%
7,Rashod Bateman,WR,BAL,48,81%,0,0%,0,0%
8,Mark Andrews,TE,BAL,47,80%,0,0%,0,0%
9,Devonta Freeman,RB,BAL,33,56%,0,0%,0,0%
10,James Proche,WR,BAL,28,47%,0,0%,8,31%
11,Tylan Wallace,WR,BAL,27,46%,0,0%,15,58%
12,Nick Boyle,TE,BAL,17,29%,0,0%,9,35%
13,Latavius Murray,RB,BAL,17,29%,0,0%,0,0%
14,Eric Tomlinson,TE,BAL,12,20%,0,0%,14,54%
15,Tony Poljan,TE,BAL,6,10%,0,0%,4,15%
16,Trystan Colon-Castillo,C,BAL,6,10%,0,0%,3,12%
17,Miles Boykin,WR,BAL,3,5%,0,0%,15,58%
18,Sammy Watkins,WR,BAL,3,5%,0,0%,0,0%
19,Jaryd Jones-Smith,T,BAL,2,3%,0,0%,3,12%
20,Chuck Clark,SS,BAL,0,0%,76,100%,0,0%
21,Kevon Seymour,CB,BAL,0,0%,75,99%,18,69%
22,Patrick Queen,LB,BAL,0,0%,70,92%,0,0%
23,Tyus Bowser,LB,BAL,0,0%,70,92%,0,0%
24,Daryl Worley,CB,BAL,0,0%,63,83%,2,8%
25,Tavon Young,CB,BAL,0,0%,58,76%,0,0%
26,Odafe Oweh,LB,BAL,0,0%,55,72%,0,0%
27,Josh Bynes,LB,BAL,0,0%,53,70%,11,42%
28,Broderick Washington Jr.,DT,BAL,0,0%,48,63%,8,31%
29,Tony Jefferson,SS,BAL,0,0%,47,62%,12,46%
30,Brandon Stephens,FS,BAL,0,0%,43,57%,11,42%
31,Brandon Williams,NT,BAL,0,0%,36,47%,8,31%
32,Justin Ellis,DT,BAL,0,0%,30,39%,8,31%
33,Jaylon Ferguson,LB,BAL,0,0%,27,35%,9,35%
34,Isaiah Mack,NT,BAL,0,0%,25,33%,0,0%
35,Joe Thomas,LB,BAL,0,0%,15,20%,15,58%
36,Anthony Levine,SS,BAL,0,0%,12,16%,23,88%
37,Anthony Averett,CB,BAL,0,0%,11,14%,0,0%
38,Kahlil McKenzie,G,BAL,0,0%,10,13%,0,0%
39,Calais Campbell,DE,BAL,0,0%,8,11%,1,4%
40,Robert Jackson,CB,BAL,0,0%,5,7%,12,46%
41,Jordan Richards,SS,BAL,0,0%,0,0%,23,88%
42,Malik Harrison,LB,BAL,0,0%,0,0%,23,88%
43,Justin Tucker,K,BAL,0,0%,0,0%,7,27%
44,Nick Moore,LS,BAL,0,0%,0,0%,6,23%
45,Sam Koch,P,BAL,0,0%,0,0%,6,23%
