,Player,Tm,DefInt,DefIntYrds,DefIntTD,DefIntLng,DefPD,DefSk,DefCombo,DefSolo,DefAst,DefTFL,DefQBHit,DefFR,Defyds,DefTD,DefFF
0,Cameron Heyward,PIT,0,0,0,0,0,1.0,6,3,3,1,1,0,0,0,0
1,Alex Highsmith,PIT,0,0,0,0,0,1.0,5,2,3,0,1,0,0,0,1
2,Robert Spillane,PIT,0,0,0,0,0,0.0,13,5,8,0,0,0,0,0,0
3,Minkah Fitzpatrick,PIT,0,0,0,0,1,0.0,12,5,7,0,0,0,0,0,0
4,Joe Schobert,PIT,0,0,0,0,0,0.0,10,4,6,1,0,0,0,0,0
5,Isaiahh Loudermilk,PIT,0,0,0,0,0,0.0,6,3,3,0,0,0,0,0,0
6,Terrell Edmunds,PIT,0,0,0,0,0,0.0,5,2,3,0,0,0,0,0,0
7,Joe Haden,PIT,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0
8,Arthur Maulet,PIT,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0
9,Carlos Davis,PIT,0,0,0,0,0,0.0,3,1,2,1,0,0,0,0,0
10,Montravius Adams,PIT,0,0,0,0,0,0.0,2,2,0,0,1,0,0,0,0
11,Ulysees Gilbert,PIT,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
12,Derrek Tuszka,PIT,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
13,Taco Charlton,PIT,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
14,Zach Gentry,PIT,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
15,Kendrick Green,PIT,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
16,Ray-Ray McCloud,PIT,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
17,Henry Mondeaux,PIT,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
18,Tre Norwood,PIT,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
19,T.J. Watt,PIT,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
20,Ahkello Witherspoon,PIT,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0
23,Charvarius Ward,KAN,1,0,0,0,1,0.0,3,3,0,1,0,0,0,0,0
24,Tershawn Wharton,KAN,0,0,0,0,0,1.0,2,2,0,0,0,0,0,0,1
25,Frank Clark,KAN,0,0,0,0,0,1.0,1,1,0,1,1,0,0,0,0
26,Ben Niemann,KAN,0,0,0,0,0,0.0,8,6,2,0,0,0,0,0,0
27,Dicaprio Bootle,KAN,0,0,0,0,0,0.0,7,5,2,0,0,0,0,0,0
28,Juan Thornhill,KAN,0,0,0,0,0,0.0,7,4,3,0,0,0,0,0,0
29,Mike Hughes,KAN,0,0,0,0,0,0.0,6,4,2,0,0,0,0,0,0
30,L'Jarius Sneed,KAN,0,0,0,0,1,0.0,6,4,2,1,0,0,0,0,0
31,Willie Gay Jr.,KAN,0,0,0,0,0,0.0,5,2,3,0,0,0,0,0,0
32,Anthony Hitchens,KAN,0,0,0,0,0,0.0,5,2,3,1,0,0,0,0,0
33,Dorian O'Daniel,KAN,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0
34,Josh Jackson,KAN,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0
35,Chris Jones,KAN,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
36,Derrick Nnadi,KAN,0,0,0,0,0,0.0,3,0,3,0,0,0,0,0,0
37,Tyrann Mathieu,KAN,0,0,0,0,0,0.0,2,2,0,0,0,1,0,0,0
38,Alex Okafor,KAN,0,0,0,0,0,0.0,2,0,2,0,1,0,0,0,0
39,Zayne Anderson,KAN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
40,Michael Danna,KAN,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
41,Marcus Kemp,KAN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
42,Jarran Reed,KAN,0,0,0,0,0,0.0,1,0,1,0,0,1,10,0,0
43,Darrel Williams,KAN,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
44,Chad Henne,KAN,0,0,0,0,0,0.0,0,0,0,0,0,2,-2,0,0
45,Daniel Sorensen,KAN,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0
46,Joe Thuney,KAN,0,0,0,0,0,0.0,0,0,0,0,0,1,0,0,0
