,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Jamaal Williams,DET,19,77,3,43,2.3,34,1.8,3,6.3
1,Craig Reynolds,DET,11,29,2,11,1.0,18,1.6,0,
2,Amon-Ra St. Brown,DET,2,19,1,15,7.5,4,2.0,0,
3,Kalif Raymond,DET,1,5,0,3,3.0,2,2.0,0,
5,Mike Davis,ATL,7,28,1,14,2.0,14,2.0,0,
6,Cordarrelle Patterson,ATL,7,14,1,6,0.9,8,1.1,1,7.0
7,Matt Ryan,ATL,4,5,2,4,1.0,1,0.3,0,
