,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Max Scharping,G,HOU,68,100%,0,0%,8,30%
1,Charlie Heck,T,HOU,68,100%,0,0%,8,30%
2,Cole Toner,C,HOU,68,100%,0,0%,8,30%
3,Geron Christian,T,HOU,68,100%,0,0%,8,30%
4,Jimmy Morrissey,C,HOU,68,100%,0,0%,0,0%
5,Davis Mills,QB,HOU,68,100%,0,0%,0,0%
6,Chris Conley,WR,HOU,50,74%,0,0%,1,4%
7,Pharaoh Brown,TE,HOU,46,68%,0,0%,9,33%
8,Nico Collins,WR,HOU,45,66%,0,0%,1,4%
9,Rex Burkhead,RB,HOU,42,62%,0,0%,1,4%
10,Brevin Jordan,TE,HOU,32,47%,0,0%,0,0%
11,Chris Moore,WR,HOU,31,46%,0,0%,15,56%
12,Royce Freeman,RB,HOU,24,35%,0,0%,0,0%
13,Phillip Dorsett,WR,HOU,23,34%,0,0%,0,0%
14,Jalen Camp,WR,HOU,22,32%,0,0%,0,0%
15,Antony Auclair,TE,HOU,21,31%,0,0%,10,37%
16,Tremon Smith,CB,HOU,1,1%,62,100%,7,26%
17,Paul Quessenberry,TE,HOU,1,1%,0,0%,17,63%
18,Jaylen Samuels,RB,HOU,1,1%,0,0%,6,22%
19,Jordan Akins,TE,HOU,1,1%,0,0%,2,7%
20,Jonathan Owens,FS,HOU,0,0%,62,100%,10,37%
21,Desmond King,CB,HOU,0,0%,62,100%,9,33%
22,Neville Hewitt,LB,HOU,0,0%,62,100%,3,11%
23,Justin Reid,SS,HOU,0,0%,62,100%,2,7%
24,Garret Wallow,LB,HOU,0,0%,51,82%,8,30%
25,Tavierre Thomas,CB,HOU,0,0%,48,77%,17,63%
26,DeMarcus Walker,DE,HOU,0,0%,43,69%,0,0%
27,Ross Blacklock,DT,HOU,0,0%,42,68%,3,11%
28,Demone Harris,DE,HOU,0,0%,41,66%,0,0%
29,Michael Dwumfour,DT,HOU,0,0%,27,44%,3,11%
30,Xavier Williams,DT,HOU,0,0%,27,44%,3,11%
