,Player,Tm,DefInt,DefIntYrds,DefIntTD,DefIntLng,DefPD,DefSk,DefCombo,DefSolo,DefAst,DefTFL,DefQBHit,DefFR,Defyds,DefTD,DefFF
0,Jihad Ward,JAX,0,0,0,0,0,1.0,5,2,3,1,1,0,0,0,0
1,Chapelle Russell,JAX,0,0,0,0,0,0.0,8,6,2,0,0,0,0,0,0
2,Tyson Campbell,JAX,0,0,0,0,0,0.0,7,4,3,0,0,0,0,0,0
3,DaVon Hamilton,JAX,0,0,0,0,0,0.0,6,3,3,0,0,0,0,0,0
4,Daniel Thomas,JAX,0,0,0,0,0,0.0,6,4,2,0,0,0,0,0,0
5,Andre Cisco,JAX,0,0,0,0,1,0.0,5,2,3,0,0,0,0,0,0
6,Damien Wilson,JAX,0,0,0,0,1,0.0,5,3,2,0,0,0,0,0,0
7,Shaquille Quarterman,JAX,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0
8,Roy Robertson-Harris,JAX,0,0,0,0,1,0.0,4,1,3,0,0,0,0,0,0
9,Dawuane Smoot,JAX,0,0,0,0,0,0.0,4,3,1,1,1,0,0,0,0
10,Andrew Wingard,JAX,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0
11,Malcom Brown,JAX,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
12,Nevin Lawson,JAX,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0
13,K'Lavon Chaisson,JAX,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
14,Chris Claybrooks,JAX,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
15,Nathan Cottrell,JAX,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
16,Rudy Ford,JAX,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
17,Adam Gotsis,JAX,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
18,Brandon Linder,JAX,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
19,Brandon Rusnak,JAX,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
20,Shaquill Griffin,JAX,0,0,0,0,1,0.0,0,0,0,0,0,0,0,0,0
21,Will Richardson,JAX,0,0,0,0,0,0.0,0,0,0,0,0,1,0,1,0
24,C.J. Mosley,NYJ,0,0,0,0,0,1.0,10,6,4,0,1,0,0,0,1
25,Jarrad Davis,NYJ,0,0,0,0,0,0.0,8,6,2,0,0,0,0,0,0
26,Javelin Guidry,NYJ,0,0,0,0,1,0.0,7,5,2,0,1,0,0,0,0
27,Bryce Hall,NYJ,0,0,0,0,1,0.0,6,5,1,0,0,0,0,0,0
28,Brandin Echols,NYJ,0,0,0,0,0,0.0,5,2,3,0,0,0,0,0,0
29,Will Parks,NYJ,0,0,0,0,1,0.0,5,4,1,0,0,0,0,0,0
30,Quincy Williams,NYJ,0,0,0,0,0,0.0,5,4,1,0,0,0,0,0,0
31,Jason Pinnock,NYJ,0,0,0,0,1,0.0,4,2,2,0,0,0,0,0,1
32,Bryce Huff,NYJ,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0
33,Freedom Akinmoladun,NYJ,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
34,Ronald Blair,NYJ,0,0,0,0,0,0.0,2,1,1,0,1,1,0,0,0
35,Kai Nacua,NYJ,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
36,Del'Shawn Phillips,NYJ,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
37,Sheldon Rankins,NYJ,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
38,Nathan Shepherd,NYJ,0,0,0,0,0,0.0,2,2,0,0,1,0,0,0,0
39,D.J. Montgomery,NYJ,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
40,Kyle Phillips,NYJ,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
41,LaRoy Reynolds,NYJ,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
42,Tim Ward,NYJ,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
