,Player,Tm,PassCmp,PassAtt,PassYds,PassTD,PassInt,PassSk,PassYds/Cmp,PassLng,PassRate,R_Att,R_Yds,R_TD,R_Lng,Re_Tgt,Re_Rec,Re_Yds,Re_TD,Re_Lng,Re_Fmb,Re_Fl
0,Jimmy Garoppolo,SFO,26,35,322,1,2,2,16,56,88.0,1,3,0,3,0,0,0,0,0,0,0
1,Jeff Wilson,SFO,0,0,0,0,0,0,0,0,,14,45,1,9,3,3,12,0,11,0,0
2,Deebo Samuel,SFO,0,0,0,0,0,0,0,0,,5,32,0,12,11,9,159,0,56,2,0
3,Jamycal Hasty,SFO,0,0,0,0,0,0,0,0,,1,3,0,3,3,3,26,0,12,1,0
4,Kyle Juszczyk,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,5,3,45,0,26,0,0
5,Brandon Aiyuk,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,40,1,17,0,0
6,George Kittle,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,21,0,16,0,0
7,Jauan Jennings,SFO,0,0,0,0,0,0,0,0,,0,0,0,0,5,2,19,0,11,0,0
10,Ryan Tannehill,TEN,22,29,209,1,0,4,21,42,106.8,3,22,0,23,0,0,0,0,0,0,0
11,A.J. Brown,TEN,0,1,0,0,0,0,0,0,39.6,0,0,0,0,16,11,145,1,42,0,0
12,Jeremy McNichols,TEN,0,0,0,0,0,0,0,0,,7,31,0,10,1,0,0,0,0,0,0
13,Dontrell Hilliard,TEN,0,0,0,0,0,0,0,0,,5,20,0,9,2,2,-6,0,2,0,0
14,D'Onta Foreman,TEN,0,0,0,0,0,0,0,0,,9,17,1,8,0,0,0,0,0,0,0
15,Nick Westbrook-Ikhine,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,3,2,38,0,24,0,0
16,Anthony Firkser,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,13,0,13,0,0
17,Geoff Swaim,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,3,3,10,0,6,0,0
18,Julio Jones,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,7,0,7,0,0
19,Chester Rogers,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,3,0,3,0,0
20,Racey McMath,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0
21,Khari Blasingame,TEN,0,0,0,0,0,0,0,0,,0,0,0,0,1,1,-1,0,-1,0,0
