,Player,Tm,KR#,KR_Yds,KR_Y/R,KR_TD,KR_Lng,PR#,PR_Yds,PR_Y/R,PR_TD,PR_Lng
0,Brandon Powell,LAR,0,0,,0,0,2,75,37.5,1,61
3,Wayne Gallman,MIN,1,7,7.0,0,7,0,0,,0,0
4,Josh Metellus,MIN,1,0,0.0,0,0,0,0,,0,0
5,Kene Nwangwu,MIN,1,9,9.0,0,9,0,0,,0,0
