,Player,Tm,DefInt,DefTgt,DefCmp,DefCmp%,DefAllowYds,DefYds/Cmp,DefYds/Tgt,DefAllowTD,DefAllowPassRating,DefDADOT,DefAir,DefAllowYAC,DefBlitz,DefQBHrry,DefQBKD,DefSk,DefPrss,DefCombo,DefMTKI,DefMTKI%
0,Kevon Seymour,BAL,0,8,7,87.5%,129,18.4,16.1,1,158.3,12.1,86,43,0,0,0,0.0,0,7,3,30.0%
1,Daryl Worley,BAL,0,7,6,85.7%,61,10.2,8.7,1,142.6,5.3,27,34,0,0,0,0.0,0,5,0,0.0%
2,Tavon Young,BAL,0,6,5,83.3%,33,6.6,5.5,1,129.2,1.3,3,30,1,0,0,0.0,0,3,1,25.0%
3,Patrick Queen,BAL,0,5,4,80.0%,78,19.5,15.6,1,158.3,5.8,17,61,4,0,0,0.0,0,9,1,10.0%
4,Chuck Clark,BAL,0,3,3,100.0%,59,19.7,19.7,0,118.7,12.3,37,22,4,1,0,0.0,1,6,0,0.0%
5,Tony Jefferson,BAL,0,4,3,75.0%,18,6.0,4.5,0,83.3,9.3,5,13,5,0,0,1.0,1,10,0,0.0%
6,Brandon Stephens,BAL,0,3,3,100.0%,45,15.0,15.0,0,118.7,5.7,17,28,1,0,0,0.0,0,5,0,0.0%
7,Tyus Bowser,BAL,0,2,2,100.0%,14,7.0,7.0,0,95.8,0.5,1,13,3,0,0,0.0,0,4,2,33.3%
8,Josh Bynes,BAL,0,3,2,66.7%,22,11.0,7.3,0,88.2,6.3,17,5,3,0,0,0.0,0,6,0,0.0%
9,Anthony Levine,BAL,0,3,2,66.7%,55,27.5,18.3,0,109.7,25.7,49,6,3,0,0,0.0,0,2,0,0.0%
10,Anthony Averett,BAL,0,1,1,100.0%,11,11.0,11.0,0,112.5,10.0,10,1,0,0,0,0.0,0,2,0,0.0%
11,Odafe Oweh,BAL,0,1,0,0.0%,,,0.0,,39.6,4.0,,,0,2,2,0.0,4,1,2,66.7%
12,Broderick Washington Jr.,BAL,0,0,0,,,,,,,,,,0,0,0,1.0,1,3,1,25.0%
13,Isaiah Mack,BAL,0,0,0,,,,,,,,,,0,0,0,1.0,1,3,0,0.0%
14,Jaylon Ferguson,BAL,0,0,0,,,,,,,,,,4,0,0,0.0,0,1,0,0.0%
15,Calais Campbell,BAL,0,0,0,,,,,,,,,,0,0,0,0.0,0,0,1,100.0%
17,Mike Hilton,CIN,0,9,8,88.9%,93,11.6,10.3,1,146.8,7.3,59,34,0,0,0,0.0,0,6,1,14.3%
18,Jessie Bates III,CIN,0,4,4,100.0%,45,11.3,11.3,0,113.5,10.8,43,2,0,0,0,0.0,0,5,0,0.0%
19,Eli Apple,CIN,0,4,3,75.0%,32,10.7,8.0,0,97.9,7.0,27,5,0,0,0,0.0,0,5,0,0.0%
20,Chidobe Awuzie,CIN,0,7,3,42.9%,32,10.7,4.6,0,56.8,9.3,15,17,0,0,0,0.0,0,7,0,0.0%
21,Vonn Bell,CIN,1,3,3,100.0%,33,11.0,11.0,0,72.9,5.0,15,18,1,0,0,0.0,0,5,0,0.0%
22,Germaine Pratt,CIN,0,4,3,75.0%,42,14.0,10.5,1,147.9,7.0,19,23,4,0,0,0.0,0,6,1,14.3%
23,Markus Bailey,CIN,0,3,2,66.7%,11,5.5,3.7,0,72.9,6.3,-1,12,2,0,0,0.0,0,8,0,0.0%
24,Tre Flowers,CIN,0,3,2,66.7%,16,8.0,5.3,0,79.9,2.0,6,10,0,0,0,0.0,0,1,1,50.0%
25,Sam Hubbard,CIN,0,0,0,,,,,,,,,,0,3,0,0.0,3,2,0,0.0%
26,B.J. Hill,CIN,0,0,0,,,,,,,,,,0,2,1,0.0,3,4,0,0.0%
27,Trey Hendrickson,CIN,0,0,0,,,,,,,,,,0,0,2,1.0,3,2,0,0.0%
28,Larry Ogunjobi,CIN,0,0,0,,,,,,,,,,0,0,1,0.0,1,0,0,
29,Noah Spence,CIN,0,0,0,,,,,,,,,,1,0,0,0.0,0,1,0,0.0%
