,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Sony Michel,LAR,27,131,8,70,2.6,61,2.3,1,27.0
1,Matthew Stafford,LAR,3,8,2,6,2.0,2,0.7,0,
2,Jake Funk,LAR,1,-1,,-1,-1.0,0,0.0,0,
3,Darrell Henderson,LAR,1,17,1,12,12.0,5,5.0,0,
4,Cooper Kupp,LAR,1,4,0,2,2.0,2,2.0,0,
6,Alexander Mattison,MIN,13,41,5,13,1.0,28,2.2,2,6.5
7,Kene Nwangwu,MIN,5,8,,3,0.6,5,1.0,0,
8,Kirk Cousins,MIN,4,17,0,15,3.8,2,0.5,0,
