,Player,Tm,DefInt,DefIntYrds,DefIntTD,DefIntLng,DefPD,DefSk,DefCombo,DefSolo,DefAst,DefTFL,DefQBHit,DefFR,Defyds,DefTD,DefFF
0,M.J. Stewart,CLE,0,0,0,0,0,0.0,10,9,1,2,0,0,0,0,0
1,Anthony Walker,CLE,0,0,0,0,0,0.0,9,3,6,0,0,0,0,0,0
2,Grant Delpit,CLE,0,0,0,0,0,0.0,6,4,2,0,0,0,0,0,0
3,Jeremiah Owusu-Koramoah,CLE,0,0,0,0,0,0.0,6,3,3,0,0,0,0,0,0
4,Tommy Togiai,CLE,0,0,0,0,1,0.0,5,3,2,0,0,0,0,0,0
5,Greedy Williams,CLE,0,0,0,0,0,0.0,5,5,0,0,0,0,0,0,0
6,Sheldon Day,CLE,0,0,0,0,0,0.0,4,0,4,0,0,0,0,0,0
7,Denzel Ward,CLE,0,0,0,0,2,0.0,4,2,2,0,0,0,0,0,0
8,Porter Gustin,CLE,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
9,Joe Jackson,CLE,0,0,0,0,0,0.0,2,2,0,1,0,0,0,0,0
10,Herb Miller,CLE,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
11,Jacob Phillips,CLE,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
12,Josiah Bronson,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
13,Myles Garrett,CLE,0,0,0,0,0,0.0,1,0,1,0,1,0,0,0,0
14,Nick Harris,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
15,Malik Jackson,CLE,0,0,0,0,0,0.0,1,0,1,0,1,0,0,0,0
16,Andy Janovich,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
17,Richard LeCounte,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
18,Ifeadi Odenigbo,CLE,0,0,0,0,0,0.0,1,0,1,0,1,0,0,0,0
19,Donovan Peoples-Jones,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
20,Anthony Schwartz,CLE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
21,Malcolm Smith,CLE,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
22,Sione Takitaki,CLE,0,0,0,0,0,0.0,1,1,0,0,1,0,0,0,0
25,Rasul Douglas,GNB,2,17,0,11,2,0.0,5,5,0,0,0,0,0,0,0
26,Darnell Savage Jr.,GNB,1,0,0,0,1,0.0,8,5,3,0,0,0,0,0,0
27,Chandon Sullivan,GNB,1,13,0,13,1,0.0,1,0,1,0,0,0,0,0,0
28,Rashan Gary,GNB,0,0,0,0,0,2.0,3,3,0,2,3,0,0,0,0
29,Preston Smith,GNB,0,0,0,0,0,1.0,3,2,1,1,1,0,0,0,0
30,Tipa Galeai,GNB,0,0,0,0,0,1.0,2,2,0,1,1,0,0,0,0
31,Dean Lowry,GNB,0,0,0,0,0,1.0,2,1,1,1,1,0,0,0,0
32,De'Vondre Campbell,GNB,0,0,0,0,1,0.0,13,12,1,0,0,0,0,0,0
33,Adrian Amos,GNB,0,0,0,0,0,0.0,5,5,0,0,0,0,0,0,0
34,Krys Barnes,GNB,0,0,0,0,0,0.0,5,4,1,0,0,0,0,0,0
35,Kenny Clark,GNB,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0
36,Henry Black,GNB,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
37,Oren Burks,GNB,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
38,Tyler Lancaster,GNB,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0
39,Eric Stokes,GNB,0,0,0,0,1,0.0,2,0,2,0,0,0,0,0,0
40,Shawn Davis,GNB,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
41,Innis Gaines,GNB,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
42,Jonathan Garvin,GNB,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
43,Vernon Scott,GNB,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
44,Tedarrell Slaton,GNB,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
45,Steven Wirtel,GNB,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
