,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Nick Chubb,CLE,17,126,7,77,4.5,49,2.9,2,8.5
1,D'Ernest Johnson,CLE,4,58,2,35,8.8,23,5.8,1,4.0
2,Baker Mayfield,CLE,2,11,1,11,5.5,0,0.0,0,
3,Anthony Schwartz,CLE,2,24,2,21,10.5,3,1.5,0,
5,Aaron Jones,GNB,12,66,4,28,2.3,38,3.2,4,3.0
6,AJ Dillon,GNB,9,41,3,20,2.2,21,2.3,0,
7,Allen Lazard,GNB,1,13,1,13,13.0,0,0.0,0,
8,Aaron Rodgers,GNB,1,-1,0,-1,-1.0,0,0.0,0,
9,Equanimeous St. Brown,GNB,1,-10,,-10,-10.0,0,0.0,0,
