,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Tua Tagovailoa,MIA,19,26,198,10,35.7,197,7.6,88,4.6,3.4,110,5.8,0,0.0%,6,23.1%,2,6,2,1,5,17.2%,1,1.0
2,Ian Book,NOR,12,20,135,5,17.9,76,3.8,54,4.5,2.7,81,6.8,2,11.1%,3,16.7%,8,15,5,4,17,56.7%,2,1.5
