,Player,Tm,DefInt,DefIntYrds,DefIntTD,DefIntLng,DefPD,DefSk,DefCombo,DefSolo,DefAst,DefTFL,DefQBHit,DefFR,Defyds,DefTD,DefFF
0,Micah Hyde,BUF,2,22,0,22,2,0.0,6,3,3,0,0,0,0,0,0
1,Ed Oliver,BUF,0,0,0,0,0,1.0,4,3,1,1,2,0,0,0,0
2,Tremaine Edmunds,BUF,0,0,0,0,0,0.0,8,7,1,0,0,0,0,0,0
3,Harrison Phillips,BUF,0,0,0,0,0,0.0,6,5,1,0,0,0,0,0,0
4,Taron Johnson,BUF,0,0,0,0,1,0.0,4,2,2,0,0,0,0,0,0
5,Matt Milano,BUF,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0
6,Dane Jackson,BUF,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0
7,A.J. Klein,BUF,0,0,0,0,1,0.0,3,3,0,0,0,0,0,0,0
8,Jordan Poyer,BUF,0,0,0,0,0,0.0,3,1,2,1,0,0,0,0,0
9,Mario Addison,BUF,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
10,Carlos Basham,BUF,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
11,Jerry Hughes,BUF,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
12,Cameron Lewis,BUF,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
13,Tyler Matakevich,BUF,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
14,Siran Neal,BUF,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
15,Efe Obada,BUF,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
16,Levi Wallace,BUF,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
17,Gregory Rousseau,BUF,0,0,0,0,1,0.0,0,0,0,0,2,0,0,0,0
20,Myles Bryant,NWE,0,0,0,0,0,0.0,9,8,1,0,0,0,0,0,0
21,Kyle Van Noy,NWE,0,0,0,0,0,0.0,8,5,3,0,1,0,0,0,0
22,Ja'Whaun Bentley,NWE,0,0,0,0,0,0.0,6,2,4,0,0,0,0,0,0
23,Dont'a Hightower,NWE,0,0,0,0,0,0.0,6,3,3,0,0,0,0,0,0
24,Devin McCourty,NWE,0,0,0,0,1,0.0,6,2,4,0,0,0,0,0,0
25,Jalen Mills,NWE,0,0,0,0,0,0.0,6,6,0,0,0,0,0,0,0
26,Kyle Dugger,NWE,0,0,0,0,0,0.0,5,5,0,1,1,0,0,0,0
27,Adrian Phillips,NWE,0,0,0,0,1,0.0,5,1,4,0,0,0,0,0,0
28,Lawrence Guy,NWE,0,0,0,0,0,0.0,4,3,1,0,1,0,0,0,0
29,Christian Barmore,NWE,0,0,0,0,0,0.0,3,2,1,0,1,0,0,0,0
30,Davon Godchaux,NWE,0,0,0,0,0,0.0,3,0,3,0,0,0,0,0,0
31,J.C. Jackson,NWE,0,0,0,0,1,0.0,3,2,1,0,0,0,0,0,0
32,Matt Judon,NWE,0,0,0,0,1,0.0,3,1,2,0,0,0,0,0,0
33,Jamie Collins,NWE,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0
34,Daniel Ekuale,NWE,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
35,Jakobi Meyers,NWE,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
36,Brandon Bolden,NWE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
37,Brandon King,NWE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
38,Jahlani Tavai,NWE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
39,Chase Winovich,NWE,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
40,Damien Harris,NWE,0,0,0,0,0,0.0,0,0,0,0,0,1,2,0,0
