,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Isaiah Wynn,T,NWE,64,100%,0,0%,3,14%
1,Ted Karras,C,NWE,64,100%,0,0%,3,14%
2,Shaq Mason,G,NWE,64,100%,0,0%,3,14%
3,Trent Brown,T,NWE,64,100%,0,0%,3,14%
4,Mac Jones,QB,NWE,64,100%,0,0%,0,0%
5,David Andrews,C,NWE,64,100%,0,0%,0,0%
6,N'Keal Harry,WR,NWE,61,95%,0,0%,0,0%
7,Hunter Henry,TE,NWE,55,86%,0,0%,0,0%
8,Jakobi Meyers,WR,NWE,48,75%,0,0%,0,0%
9,Brandon Bolden,RB,NWE,34,53%,0,0%,14,64%
10,Damien Harris,RB,NWE,31,48%,0,0%,0,0%
11,Kendrick Bourne,WR,NWE,30,47%,0,0%,0,0%
12,Jonnu Smith,TE,NWE,21,33%,0,0%,6,27%
13,Michael Onwenu,G,NWE,17,27%,0,0%,3,14%
14,Jakob Johnson,FB,NWE,16,25%,0,0%,12,55%
15,Gunner Olszewski,WR,NWE,4,6%,0,0%,11,50%
16,Kristian Wilkerson,WR,NWE,3,5%,0,0%,6,27%
17,Devin McCourty,FS,NWE,0,0%,79,100%,0,0%
18,Jalen Mills,CB,NWE,0,0%,79,100%,0,0%
19,J.C. Jackson,CB,NWE,0,0%,74,94%,0,0%
20,Kyle Van Noy,LB,NWE,0,0%,71,90%,0,0%
21,Myles Bryant,CB,NWE,0,0%,69,87%,5,23%
22,Ja'Whaun Bentley,LB,NWE,0,0%,68,86%,0,0%
23,Matt Judon,LB,NWE,0,0%,66,84%,5,23%
24,Adrian Phillips,SS,NWE,0,0%,58,73%,5,23%
25,Davon Godchaux,NT,NWE,0,0%,52,66%,5,23%
26,Kyle Dugger,FS,NWE,0,0%,50,63%,10,45%
27,Dont'a Hightower,LB,NWE,0,0%,41,52%,0,0%
28,Lawrence Guy,DT,NWE,0,0%,39,49%,8,36%
29,Christian Barmore,DT,NWE,0,0%,39,49%,5,23%
