,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Justin Jackson,LAC,11,64,3,54,4.9,10,0.9,0,
1,Joshua Kelley,LAC,5,7,0,6,1.2,1,0.2,0,
2,Justin Herbert,LAC,4,15,0,14,3.5,1,0.3,0,
3,Maurice Ffrench,LAC,1,3,,3,3.0,0,0.0,0,
5,Rex Burkhead,HOU,22,149,8,69,3.1,80,3.6,0,
6,Royce Freeman,HOU,12,34,1,16,1.3,18,1.5,0,
7,Davis Mills,HOU,1,-1,0,-1,-1.0,0,0.0,0,
8,Tremon Smith,HOU,1,7,,5,5.0,2,2.0,0,
