,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Cody Whitehair,G,CHI,66,100%,0,0%,5,22%
1,Larry Borom,T,CHI,66,100%,0,0%,5,22%
2,Sam Mustipher,C,CHI,66,100%,0,0%,0,0%
3,James Daniels,G,CHI,66,100%,0,0%,0,0%
4,Andy Dalton,QB,CHI,65,98%,0,0%,0,0%
5,Jason Peters,T,CHI,60,91%,0,0%,0,0%
6,Darnell Mooney,WR,CHI,56,85%,0,0%,0,0%
7,Cole Kmet,TE,CHI,53,80%,0,0%,8,35%
8,Allen Robinson,WR,CHI,46,70%,0,0%,0,0%
9,David Montgomery,RB,CHI,45,68%,0,0%,0,0%
10,Damiere Byrd,WR,CHI,29,44%,0,0%,0,0%
11,Jesse James,TE,CHI,28,42%,0,0%,8,35%
12,Marquise Goodwin,WR,CHI,24,36%,0,0%,0,0%
13,Jimmy Graham,TE,CHI,17,26%,0,0%,0,0%
14,Damien Williams,RB,CHI,12,18%,0,0%,13,57%
15,Khalil Herbert,RB,CHI,9,14%,0,0%,15,65%
16,Teven Jenkins,T,CHI,7,11%,0,0%,5,22%
17,Jakeem Grant,WR,CHI,6,9%,0,0%,5,22%
18,Alex Bars,G,CHI,3,5%,0,0%,5,22%
19,Khyiris Tonga,NT,CHI,1,2%,21,38%,8,35%
20,Ryan Nall,RB,CHI,1,2%,0,0%,16,70%
21,Roquan Smith,LB,CHI,0,0%,56,100%,2,9%
22,Jaylon Johnson,CB,CHI,0,0%,56,100%,1,4%
23,Eddie Jackson,SS,CHI,0,0%,56,100%,0,0%
24,Alec Ogletree,LB,CHI,0,0%,48,86%,1,4%
25,Tashaun Gipson,FS,CHI,0,0%,43,77%,0,0%
26,Robert Quinn,LB,CHI,0,0%,42,75%,0,0%
27,Bruce Irvin,LB,CHI,0,0%,36,64%,0,0%
28,Akiem Hicks,DT,CHI,0,0%,35,63%,0,0%
29,Artie Burns,CB,CHI,0,0%,34,61%,6,26%
30,Bilal Nichols,DE,CHI,0,0%,34,61%,1,4%
31,Deon Bush,SS,CHI,0,0%,27,48%,13,57%
32,Angelo Blackson,DT,CHI,0,0%,24,43%,2,9%
33,Kindle Vildor,CB,CHI,0,0%,22,39%,8,35%
34,Trevis Gipson,LB,CHI,0,0%,20,36%,6,26%
35,Margus Hunt,DT,CHI,0,0%,18,32%,11,48%
36,Eddie Goldman,NT,CHI,0,0%,15,27%,0,0%
37,Sam Kamara,LB,CHI,0,0%,14,25%,12,52%
38,Marqui Christian,SS,CHI,0,0%,8,14%,18,78%
39,Thomas Graham,CB,CHI,0,0%,4,7%,9,39%
40,Mario Edwards,DT,CHI,0,0%,3,5%,1,4%
41,Christian Jones,LB,CHI,0,0%,0,0%,17,74%
42,Caleb Johnson,LB,CHI,0,0%,0,0%,17,74%
43,Cairo Santos,K,CHI,0,0%,0,0%,10,43%
44,Patrick Scales,LS,CHI,0,0%,0,0%,10,43%
45,Pat O'Donnell,P,CHI,0,0%,0,0%,10,43%
46,Germain Ifedi,T,CHI,0,0%,0,0%,5,22%
0,Will Hernandez,G,NYG,56,100%,0,0%,1,4%
1,Andrew Thomas,T,NYG,56,100%,0,0%,1,4%
2,Matt Skura,C,NYG,56,100%,0,0%,1,4%
3,Nate Solder,T,NYG,56,100%,0,0%,1,4%
4,Mike Glennon,QB,NYG,56,100%,0,0%,0,0%
5,Kenny Golladay,WR,NYG,45,80%,0,0%,0,0%
6,David Sills,WR,NYG,40,71%,0,0%,0,0%
7,Evan Engram,TE,NYG,36,64%,0,0%,0,0%
8,Wes Martin,G,NYG,33,59%,0,0%,1,4%
9,Ben Bredeson,G,NYG,31,55%,0,0%,1,4%
10,Saquon Barkley,RB,NYG,30,54%,0,0%,0,0%
11,Devontae Booker,RB,NYG,27,48%,0,0%,4,17%
