,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Rashawn Slater,T,LAC,67,100%,0,0%,6,24%
1,Michael Schofield,G,LAC,67,100%,0,0%,6,24%
2,Matt Feiler,G,LAC,67,100%,0,0%,6,24%
3,Trey Pipkins,T,LAC,67,100%,0,0%,0,0%
4,Justin Herbert,QB,LAC,67,100%,0,0%,0,0%
5,Mike Williams,WR,LAC,56,84%,0,0%,1,4%
6,Stephen Anderson,TE,LAC,52,78%,0,0%,6,24%
7,Scott Quessenberry,C,LAC,52,78%,0,0%,6,24%
8,Keenan Allen,WR,LAC,49,73%,0,0%,0,0%
9,Austin Ekeler,RB,LAC,39,58%,0,0%,0,0%
10,Tre' McKitty,TE,LAC,35,52%,0,0%,3,12%
11,Jalen Guyton,WR,LAC,32,48%,0,0%,2,8%
12,Josh Palmer,WR,LAC,31,46%,0,0%,3,12%
13,Justin Jackson,RB,LAC,25,37%,0,0%,5,20%
14,Corey Linsley,C,LAC,15,22%,0,0%,0,0%
15,Gabe Nabers,FB,LAC,10,15%,0,0%,12,48%
16,Joshua Kelley,RB,LAC,3,4%,0,0%,6,24%
17,Hunter Kampmoyer,TE,LAC,3,4%,0,0%,0,0%
18,Kyzir White,LB,LAC,0,0%,60,100%,3,12%
19,Nasir Adderley,FS,LAC,0,0%,60,100%,0,0%
20,Michael Davis,CB,LAC,0,0%,59,98%,1,4%
21,Asante Samuel Jr.,CB,LAC,0,0%,58,97%,5,20%
22,Derwin James,FS,LAC,0,0%,53,88%,1,4%
23,Uchenna Nwosu,LB,LAC,0,0%,52,87%,0,0%
24,Joey Bosa,LB,LAC,0,0%,51,85%,0,0%
25,Jerry Tillery,DT,LAC,0,0%,44,73%,0,0%
26,Justin Jones,DT,LAC,0,0%,40,67%,0,0%
27,Chris Harris Jr.,CB,LAC,0,0%,39,65%,0,0%
28,Linval Joseph,NT,LAC,0,0%,30,50%,3,12%
29,Chris Rumph,LB,LAC,0,0%,23,38%,19,76%
30,Nick Niemann,LB,LAC,0,0%,21,35%,19,76%
31,Christian Covington,NT,LAC,0,0%,19,32%,3,12%
32,Amen Ogbongbemiga,LB,LAC,0,0%,17,28%,10,40%
33,Joe Gaziano,DE,LAC,0,0%,13,22%,9,36%
34,Alohi Gilman,SS,LAC,0,0%,12,20%,16,64%
35,Breiden Fehoko,NT,LAC,0,0%,7,12%,9,36%
36,Trey Marshall,SS,LAC,0,0%,1,2%,14,56%
37,Tevaughn Campbell,CB,LAC,0,0%,1,2%,13,52%
38,Kemon Hall,CB,LAC,0,0%,0,0%,18,72%
39,Dustin Hopkins,K,LAC,0,0%,0,0%,13,52%
40,Cole Christiansen,LB,LAC,0,0%,0,0%,11,44%
41,Larry Rountree,RB,LAC,0,0%,0,0%,10,40%
42,Matt Overton,LS,LAC,0,0%,0,0%,9,36%
43,Ty Long,P,LAC,0,0%,0,0%,9,36%
44,Storm Norton,T,LAC,0,0%,0,0%,6,24%
45,Andre Roberts,WR,LAC,0,0%,0,0%,6,24%
46,Brenden Jaimes,G,LAC,0,0%,0,0%,6,24%
0,Garett Bolles,T,DEN,60,100%,0,0%,3,12%
1,Quinn Meinerz,G,DEN,60,100%,0,0%,3,12%
2,Lloyd Cushenberry III,C,DEN,60,100%,0,0%,3,12%
3,Cameron Fleming,T,DEN,60,100%,0,0%,0,0%
4,Drew Lock,QB,DEN,57,95%,0,0%,0,0%
5,Netane Muti,G,DEN,56,93%,0,0%,3,12%
6,Noah Fant,TE,DEN,53,88%,0,0%,0,0%
7,Courtland Sutton,WR,DEN,52,87%,0,0%,0,0%
8,Seth Williams,WR,DEN,43,72%,0,0%,2,8%
9,Kendall Hinton,WR,DEN,36,60%,0,0%,0,0%
10,Melvin Gordon,RB,DEN,30,50%,0,0%,0,0%
11,Albert Okwuegbunam,TE,DEN,30,50%,0,0%,0,0%
12,Javonte Williams,RB,DEN,30,50%,0,0%,0,0%
13,Eric Saubert,TE,DEN,19,32%,0,0%,18,72%
14,Dalton Risner,G,DEN,4,7%,0,0%,0,0%
15,Diontae Spencer,WR,DEN,3,5%,0,0%,3,12%
16,Brett Rypien,QB,DEN,3,5%,0,0%,0,0%
17,Travis Fulgham,WR,DEN,2,3%,0,0%,7,28%
18,Mike Boone,RB,DEN,1,2%,0,0%,13,52%
19,Austin Schlottmann,G,DEN,1,2%,0,0%,3,12%
20,Jonas Griffith,LB,DEN,0,0%,67,100%,8,32%
21,Justin Simmons,FS,DEN,0,0%,67,100%,6,24%
22,Kyle Fuller,CB,DEN,0,0%,67,100%,0,0%
23,Kareem Jackson,SS,DEN,0,0%,65,97%,0,0%
24,Malik Reed,LB,DEN,0,0%,64,96%,7,28%
25,Micah Kiser,LB,DEN,0,0%,63,94%,4,16%
26,Patrick Surtain II,CB,DEN,0,0%,57,85%,0,0%
27,Nate Hairston,CB,DEN,0,0%,44,66%,6,24%
28,Andre Mintze,LB,DEN,0,0%,39,58%,10,40%
29,Shelby Harris,DE,DEN,0,0%,38,57%,6,24%
30,Dre'Mont Jones,DE,DEN,0,0%,37,55%,6,24%
31,Jonathan Harris,DE,DEN,0,0%,35,52%,7,28%
32,Shamar Stephen,DE,DEN,0,0%,33,49%,7,28%
33,Aaron Patrick,LB,DEN,0,0%,29,43%,7,28%
34,Marquiss Spencer,DE,DEN,0,0%,14,21%,7,28%
35,Michael Ojemudia,CB,DEN,0,0%,10,15%,11,44%
36,P.J. Locke,FS,DEN,0,0%,6,9%,21,84%
37,Pita Taumoepenu,LB,DEN,0,0%,2,3%,12,48%
38,Justin Strnad,LB,DEN,0,0%,0,0%,22,88%
39,Jamar Johnson,FS,DEN,0,0%,0,0%,15,60%
40,Damarea Crockett,RB,DEN,0,0%,0,0%,15,60%
41,Barrington Wade,LB,DEN,0,0%,0,0%,15,60%
42,Sam Martin,P,DEN,0,0%,0,0%,6,24%
43,Brandon McManus,K,DEN,0,0%,0,0%,6,24%
44,Jacob Bobenmoyer,LS,DEN,0,0%,0,0%,6,24%
