,Player,Tm,PassCmp,PassAtt,PassYds,PassTD,PassInt,PassSk,PassYds/Cmp,PassLng,PassRate,R_Att,R_Yds,R_TD,R_Lng,Re_Tgt,Re_Rec,Re_Yds,Re_TD,Re_Lng,Re_Fmb,Re_Fl
0,Kyler Murray,ARI,26,38,263,2,0,1,14,43,105.5,9,44,0,15,0,0,0,0,0,0,0
1,Chris Banjo,ARI,1,1,23,0,0,0,0,23,118.7,0,0,0,0,0,0,0,0,0,0,0
2,Chase Edmonds,ARI,0,0,0,0,0,0,0,0,,18,53,0,14,6,5,29,0,17,0,0
3,Greg Dortch,ARI,0,0,0,0,0,0,0,0,,1,24,0,24,1,1,10,0,10,0,0
4,Jonathan Ward,ARI,0,0,0,0,0,0,0,0,,2,3,0,2,1,1,23,0,23,0,0
5,Eno Benjamin,ARI,0,0,0,0,0,0,0,0,,2,3,0,2,0,0,0,0,0,0,0
6,Christian Kirk,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,9,6,79,0,43,0,0
7,A.J. Green,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,6,3,74,0,42,0,0
8,Zach Ertz,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,9,7,41,0,11,0,0
9,Antoine Wesley,ARI,0,0,0,0,0,0,0,0,,0,0,0,0,5,4,30,2,19,0,0
12,Dak Prescott,DAL,24,38,226,3,0,1,1,26,105.8,5,20,0,12,0,0,0,0,0,3,1
13,Cedrick Wilson Jr.,DAL,1,1,31,0,0,0,0,31,118.7,0,0,0,0,6,6,35,1,11,0,0
14,Ezekiel Elliott,DAL,0,0,0,0,0,0,0,0,,9,16,0,6,2,1,14,0,14,0,0
15,Tony Pollard,DAL,0,0,0,0,0,0,0,0,,3,9,0,5,5,3,49,0,31,0,0
16,Dalton Schultz,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,10,6,54,0,14,0,0
17,CeeDee Lamb,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,51,0,26,0,0
18,Michael Gallup,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,4,3,36,1,21,0,0
19,Amari Cooper,DAL,0,0,0,0,0,0,0,0,,0,0,0,0,7,3,18,1,9,0,0
