,Player,Tm,KR#,KR_Yds,KR_Y/R,KR_TD,KR_Lng,PR#,PR_Yds,PR_Y/R,PR_TD,PR_Lng
0,Donovan Peoples-Jones,CLE,0,0,,0,0,4,29,7.3,0,9
1,D'Ernest Johnson,CLE,5,113,22.6,0,29,0,0,,0,0
2,Anthony Schwartz,CLE,1,27,27.0,0,27,0,0,,0,0
5,Ray-Ray McCloud,PIT,0,0,,0,0,5,44,8.8,0,15
