,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Cornelius Lucas,T,WAS,63,100%,0,0%,4,18%
1,Charles Leno Jr.,T,WAS,63,100%,0,0%,4,18%
2,Keith Ismael,C,WAS,63,100%,0,0%,0,0%
3,Taylor Heinicke,QB,WAS,63,100%,0,0%,0,0%
4,Brandon Scherff,G,WAS,63,100%,0,0%,0,0%
5,Terry McLaurin,WR,WAS,60,95%,0,0%,0,0%
6,John Bates,TE,WAS,58,92%,0,0%,4,18%
7,Saahdiq Charles,T,WAS,56,89%,0,0%,4,18%
8,Cam Sims,WR,WAS,47,75%,0,0%,10,46%
9,Jaret Patterson,RB,WAS,39,62%,0,0%,0,0%
10,Adam Humphries,WR,WAS,33,52%,0,0%,0,0%
11,DeAndre Carter,WR,WAS,22,35%,0,0%,7,32%
12,Wendell Smallwood,RB,WAS,16,25%,0,0%,7,32%
13,Ricky Seals-Jones,TE,WAS,13,21%,0,0%,2,9%
14,Jonathan Williams,RB,WAS,8,13%,0,0%,12,55%
15,Dyami Brown,WR,WAS,7,11%,0,0%,7,32%
16,Jon Toth,C,WAS,7,11%,0,0%,4,18%
17,Sammis Reyes,TE,WAS,6,10%,0,0%,16,74%
18,Dax Milne,WR,WAS,6,10%,0,0%,0,0%
19,Kendall Fuller,CB,WAS,0,0%,61,100%,0,0%
20,Kamren Curl,FS,WAS,0,0%,61,100%,0,0%
21,Cole Holcomb,LB,WAS,0,0%,61,100%,0,0%
22,Danny Johnson,CB,WAS,0,0%,61,100%,0,0%
23,Bobby McCain,CB,WAS,0,0%,61,100%,0,0%
24,Bunmi Rotimi,DE,WAS,0,0%,54,89%,6,28%
25,Daron Payne,DT,WAS,0,0%,48,79%,6,28%
26,Jonathan Allen,DT,WAS,0,0%,47,77%,6,28%
27,Casey Toohill,DE,WAS,0,0%,41,67%,6,28%
28,David Mayo,LB,WAS,0,0%,40,66%,6,28%
29,Matthew Ioannidis,DT,WAS,0,0%,35,57%,1,5%
30,Jeremy Reaves,FS,WAS,0,0%,34,56%,5,23%
31,William Bradley-King,DE,WAS,0,0%,24,39%,0,0%
32,Corn Elder,CB,WAS,0,0%,15,25%,16,74%
33,Jamin Davis,LB,WAS,0,0%,13,21%,0,0%
34,Tim Settle,DT,WAS,0,0%,12,20%,5,23%
