,Player,Tm,KR#,KR_Yds,KR_Y/R,KR_TD,KR_Lng,PR#,PR_Yds,PR_Y/R,PR_TD,PR_Lng
0,Christopher Milton,MIA,0,0,,0,0,1,0,0.0,0,0
1,Jaylen Waddle,MIA,0,0,,0,0,1,15,15.0,0,15
2,Phillip Lindsay,MIA,2,34,17.0,0,18,0,0,,0,0
5,Chester Rogers,TEN,0,0,,0,0,3,28,9.3,0,11
6,Dontrell Hilliard,TEN,1,24,24.0,0,24,0,0,,0,0
