,Player,Tm,R_Att,R_Yds,R_1D,R_YBC,R_YBC/Att,R_YAC,R_YAC/Att,R_BrkTkl,R_Att/Br
0,Ronald Jones II,TAM,10,26,2,10,1.0,16,1.6,0,
1,Ke'Shawn Vaughn,TAM,8,31,2,17,2.1,14,1.8,0,
2,Le'Veon Bell,TAM,3,5,0,3,1.0,2,0.7,0,
4,Austin Walter,NYJ,14,49,2,29,2.1,20,1.4,0,
5,Ty Johnson,NYJ,5,35,3,34,6.8,1,0.2,0,
6,Michael Carter,NYJ,3,54,1,2,0.7,52,17.3,0,
7,Braxton Berrios,NYJ,2,12,2,9,4.5,3,1.5,0,
8,Zach Wilson,NYJ,2,0,0,0,0.0,0,0.0,0,
