,Player,Tm,DefInt,DefIntYrds,DefIntTD,DefIntLng,DefPD,DefSk,DefCombo,DefSolo,DefAst,DefTFL,DefQBHit,DefFR,Defyds,DefTD,DefFF
0,Jeremy Chinn,CAR,0,0,0,0,0,1.0,4,4,0,1,2,0,0,0,0
1,Derrick Brown,CAR,0,0,0,0,0,1.0,3,3,0,2,1,0,0,0,0
2,Frankie Luvu,CAR,0,0,0,0,0,0.0,9,6,3,3,0,0,0,0,0
3,Shaq Thompson,CAR,0,0,0,0,0,0.0,7,4,3,2,0,0,0,0,0
4,Jermaine Carter Jr.,CAR,0,0,0,0,0,0.0,6,2,4,0,0,0,0,0,0
5,Myles Hartsfield,CAR,0,0,0,0,1,0.0,6,5,1,0,0,0,0,0,0
6,Keith Taylor,CAR,0,0,0,0,0,0.0,6,5,1,0,0,0,0,0,0
7,Morgan Fox,CAR,0,0,0,0,0,0.0,4,0,4,0,0,0,0,0,0
8,Yetur Gross-Matos,CAR,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0
9,Sam Franklin,CAR,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
10,Marquis Haynes,CAR,0,0,0,0,0,0.0,3,1,2,0,1,0,0,0,0
11,Brian Burns,CAR,0,0,0,0,0,0.0,2,2,0,0,1,0,0,0,0
12,Rashaan Melvin,CAR,0,0,0,0,0,0.0,2,1,1,1,0,0,0,0,0
13,Kenny Robinson Jr.,CAR,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
14,Bravvion Roy,CAR,0,0,0,0,0,0.0,2,0,2,0,0,0,0,0,0
15,Chuba Hubbard,CAR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
16,Michael Jordan,CAR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
17,Giovanni Ricci,CAR,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
18,Stantley Thomas-Oliver,CAR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
19,Brandon Zylstra,CAR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
20,DaQuan Jones,CAR,0,0,0,0,0,0.0,0,0,0,0,1,0,0,0,0
23,Chauncey Gardner-Johnson,NOR,1,18,0,18,1,1.0,1,1,0,1,2,0,0,0,0
24,Cameron Jordan,NOR,0,0,0,0,0,3.5,8,6,2,3,3,0,0,0,0
25,P.J. Williams,NOR,0,0,0,0,0,1.0,3,2,1,0,1,0,0,0,1
26,Jeff Heath,NOR,0,0,0,0,0,1.0,2,2,0,1,0,0,0,0,0
27,Kwon Alexander,NOR,0,0,0,0,0,0.5,8,6,2,0,2,0,0,0,0
28,Malcolm Jenkins,NOR,0,0,0,0,0,0.0,6,3,3,1,0,0,0,0,0
29,Christian Ringo,NOR,0,0,0,0,0,0.0,6,2,4,1,0,0,0,0,0
30,Paulson Adebo,NOR,0,0,0,0,1,0.0,5,5,0,1,0,0,0,0,0
31,Demario Davis,NOR,0,0,0,0,1,0.0,5,2,3,0,0,0,0,0,0
32,Marshon Lattimore,NOR,0,0,0,0,0,0.0,4,2,2,0,0,0,0,0,0
33,Shy Tuttle,NOR,0,0,0,0,0,0.0,4,2,2,1,0,0,0,0,0
34,Carl Granderson,NOR,0,0,0,0,0,0.0,3,1,2,0,0,0,0,0,0
35,Marcus Davenport,NOR,0,0,0,0,0,0.0,2,0,2,0,0,1,1,0,0
36,J.T. Gray,NOR,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
37,Albert Huggins,NOR,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
38,David Onyemata,NOR,0,0,0,0,0,0.0,2,1,1,1,0,0,0,0,0
39,Pete Werner,NOR,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
