,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Hakeem Adeniji,G,CIN,70,100%,0,0%,6,21%
1,Jonah Williams,T,CIN,70,100%,0,0%,6,21%
2,Isaiah Prince,T,CIN,70,100%,0,0%,6,21%
3,Trey Hopkins,C,CIN,70,100%,0,0%,0,0%
4,Joe Burrow,QB,CIN,68,97%,0,0%,0,0%
5,Ja'Marr Chase,WR,CIN,64,91%,0,0%,0,0%
6,C.J. Uzomah,TE,CIN,63,90%,0,0%,6,21%
7,Tee Higgins,WR,CIN,58,83%,0,0%,0,0%
8,Tyler Boyd,WR,CIN,54,77%,0,0%,0,0%
9,Joe Mixon,RB,CIN,50,71%,0,0%,0,0%
10,Jackson Carman,G,CIN,41,59%,0,0%,6,21%
11,Quinton Spain,G,CIN,31,44%,0,0%,2,7%
12,Drew Sample,TE,CIN,23,33%,0,0%,15,52%
13,Samaje Perine,RB,CIN,20,29%,0,0%,16,55%
14,Stanley Morgan Jr.,WR,CIN,7,10%,0,0%,17,59%
15,Fred Johnson,T,CIN,5,7%,0,0%,0,0%
16,Chris Evans,RB,CIN,2,3%,0,0%,7,24%
17,Brandon Allen,QB,CIN,2,3%,0,0%,0,0%
18,Mitchell Wilcox,TE,CIN,1,1%,0,0%,17,59%
19,Mike Thomas,WR,CIN,1,1%,0,0%,2,7%
20,Logan Wilson,LB,CIN,0,0%,61,100%,6,21%
21,Vonn Bell,SS,CIN,0,0%,61,100%,6,21%
22,Chidobe Awuzie,CB,CIN,0,0%,61,100%,5,17%
23,Jessie Bates III,FS,CIN,0,0%,61,100%,5,17%
24,Eli Apple,CB,CIN,0,0%,61,100%,0,0%
25,Mike Hilton,CB,CIN,0,0%,53,87%,0,0%
26,Sam Hubbard,DE,CIN,0,0%,52,85%,6,21%
27,Markus Bailey,LB,CIN,0,0%,48,79%,1,3%
28,Trey Hendrickson,DE,CIN,0,0%,48,79%,1,3%
29,D.J. Reader,NT,CIN,0,0%,38,62%,6,21%
30,Larry Ogunjobi,DT,CIN,0,0%,38,62%,6,21%
31,B.J. Hill,DT,CIN,0,0%,35,57%,6,21%
