,Player,Tm,PassCmp,PassAtt,PassYds,Pass1D,Pass1D%,PassIAY,PassIAY/PA,PassCAY,PassCAY/Cmp,PassCAY/PA,PassYAC,PassYAC/Cmp,PassDropPass,PassDropPass%,PassBadTh,PassBad%,PassSk,PassBlitz,PassHrry,PassHit,PassPrss,PassPrss%,PassScrm,PassYds/Scr
0,Davis Mills,HOU,21,32,163,6,17.1,194,6.1,95,4.5,3.0,68,3.2,1,3.3%,6,20.0%,3,5,1,4,8,22.2%,1,4.0
2,Trey Lance,SFO,16,23,249,10,41.7,267,11.6,162,10.1,7.0,87,5.4,0,0.0%,4,17.4%,1,7,1,1,3,11.5%,2,6.0
