,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Daniel Brunskill,G,SFO,62,100%,0,0%,5,20%
1,Tom Compton,T,SFO,62,100%,0,0%,5,20%
2,Laken Tomlinson,G,SFO,62,100%,0,0%,5,20%
3,Alex Mack,C,SFO,62,100%,0,0%,0,0%
4,Trey Lance,QB,SFO,62,100%,0,0%,0,0%
5,George Kittle,TE,SFO,59,95%,0,0%,0,0%
6,Trent Williams,T,SFO,59,95%,0,0%,0,0%
7,Brandon Aiyuk,WR,SFO,56,90%,0,0%,5,20%
8,Deebo Samuel,WR,SFO,53,85%,0,0%,0,0%
9,Elijah Mitchell,RB,SFO,36,58%,0,0%,0,0%
10,Kyle Juszczyk,FB,SFO,34,55%,0,0%,4,16%
11,Jauan Jennings,WR,SFO,30,48%,0,0%,0,0%
12,Jeff Wilson,RB,SFO,12,19%,0,0%,7,28%
13,Charlie Woerner,TE,SFO,10,16%,0,0%,18,72%
14,Trent Sherfield,WR,SFO,8,13%,0,0%,15,60%
15,Jamycal Hasty,RB,SFO,7,11%,0,0%,9,36%
16,Ross Dwelley,TE,SFO,3,5%,0,0%,8,32%
17,Jaylon Moore,T,SFO,3,5%,0,0%,0,0%
18,Travis Benjamin,WR,SFO,2,3%,0,0%,2,8%
19,Jaquiski Tartt,SS,SFO,0,0%,67,100%,4,16%
20,Fred Warner,LB,SFO,0,0%,67,100%,3,12%
21,Jimmie Ward,FS,SFO,0,0%,67,100%,2,8%
22,Ambry Thomas,CB,SFO,0,0%,67,100%,0,0%
23,Marcell Harris,LB,SFO,0,0%,55,82%,3,12%
24,K'Waun Williams,CB,SFO,0,0%,54,81%,3,12%
25,Arik Armstead,DE,SFO,0,0%,51,76%,10,40%
26,Nick Bosa,DE,SFO,0,0%,49,73%,3,12%
27,Josh Norman,CB,SFO,0,0%,46,69%,0,0%
28,Samson Ebukam,DE,SFO,0,0%,40,60%,3,12%
29,D.J. Jones,DT,SFO,0,0%,26,39%,8,32%
30,Arden Key,DE,SFO,0,0%,25,37%,4,16%
31,Kentavius Street,DE,SFO,0,0%,23,34%,0,0%
32,Dontae Johnson,CB,SFO,0,0%,21,31%,17,68%
33,Charles Omenihu,DE,SFO,0,0%,20,30%,4,16%
34,Kevin Givens,DT,SFO,0,0%,19,28%,0,0%
35,Jordan Willis,DE,SFO,0,0%,16,24%,6,24%
36,Demetrius Flannigan-Fowles,LB,SFO,0,0%,14,21%,15,60%
37,Deommodore Lenoir,CB,SFO,0,0%,8,12%,12,48%
38,Jarrod Wilson,SS,SFO,0,0%,2,3%,17,68%
39,Mark Nzeocha,LB,SFO,0,0%,0,0%,17,68%
