,Player,Tm,DefInt,DefIntYrds,DefIntTD,DefIntLng,DefPD,DefSk,DefCombo,DefSolo,DefAst,DefTFL,DefQBHit,DefFR,Defyds,DefTD,DefFF
0,Jordan Fuller,LAR,1,34,0,34,1,0.0,6,3,3,0,0,0,0,0,0
1,Von Miller,LAR,0,0,0,0,0,2.0,5,5,0,3,3,0,0,0,0
2,Troy Reeder,LAR,0,0,0,0,0,1.0,9,6,3,1,1,0,0,0,0
3,A'Shawn Robinson,LAR,0,0,0,0,0,1.0,6,4,2,1,1,0,0,0,0
4,Leonard Floyd,LAR,0,0,0,0,0,0.5,7,4,3,0,1,0,0,0,0
5,Aaron Donald,LAR,0,0,0,0,0,0.5,5,3,2,1,1,0,0,0,1
6,Taylor Rapp,LAR,0,0,0,0,0,0.0,6,5,1,1,0,0,0,0,0
7,Darious Williams,LAR,0,0,0,0,1,0.0,6,4,2,0,0,1,0,0,0
8,Travin Howard,LAR,0,0,0,0,0,0.0,5,3,2,0,0,0,0,0,0
9,Nick Scott,LAR,0,0,0,0,0,0.0,4,3,1,0,0,0,0,0,0
10,Donte Deayon,LAR,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0
11,Greg Gaines,LAR,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
12,Jalen Ramsey,LAR,0,0,0,0,1,0.0,3,2,1,0,0,0,0,0,0
13,David Long,LAR,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
14,Odell Beckham Jr.,LAR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
15,Marquise Copeland,LAR,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
16,Justin Hollins,LAR,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
19,Chuck Clark,BAL,2,17,1,17,3,0.0,7,4,3,0,0,0,0,0,0
20,Tyus Bowser,BAL,0,0,0,0,0,1.0,2,2,0,0,1,0,0,0,1
21,Tavon Young,BAL,0,0,0,0,0,0.0,9,7,2,0,0,0,0,0,0
22,Josh Bynes,BAL,0,0,0,0,0,0.0,7,4,3,0,0,0,0,0,0
23,Kevon Seymour,BAL,0,0,0,0,0,0.0,5,2,3,0,0,0,0,0,0
24,Calais Campbell,BAL,0,0,0,0,0,0.0,4,4,0,0,1,0,0,0,0
25,Jimmy Smith,BAL,0,0,0,0,0,0.0,4,3,1,1,0,0,0,0,0
26,Tony Jefferson,BAL,0,0,0,0,0,0.0,3,2,1,0,0,0,0,0,0
27,Geno Stone,BAL,0,0,0,0,0,0.0,3,3,0,0,0,0,0,0,0
28,Justin Houston,BAL,0,0,0,0,0,0.0,2,1,1,0,0,1,0,0,0
29,Patrick Queen,BAL,0,0,0,0,0,0.0,2,1,1,0,0,0,0,0,0
30,Brandon Stephens,BAL,0,0,0,0,0,0.0,2,2,0,0,0,0,0,0,0
31,Jaylon Ferguson,BAL,0,0,0,0,0,0.0,1,1,0,0,1,0,0,0,0
32,Anthony Levine,BAL,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
33,Justin Madubuike,BAL,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
34,Patrick Mekari,BAL,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
35,Nick Moore,BAL,0,0,0,0,0,0.0,1,1,0,0,0,0,0,0,0
36,Broderick Washington Jr.,BAL,0,0,0,0,0,0.0,1,0,1,0,0,0,0,0,0
37,Brandon Williams,BAL,0,0,0,0,0,0.0,1,1,0,1,1,0,0,0,0
