,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Trent Brown,T,NWE,72,100%,0,0%,8,30%
1,Kristian Wilkerson,WR,NWE,60,83%,0,0%,4,15%
2,Isaiah Wynn,T,NWE,59,82%,0,0%,8,30%
3,Shaq Mason,G,NWE,59,82%,0,0%,8,30%
4,David Andrews,C,NWE,59,82%,0,0%,0,0%
5,Mac Jones,QB,NWE,59,82%,0,0%,0,0%
6,Jakobi Meyers,WR,NWE,56,78%,0,0%,1,4%
7,Ted Karras,C,NWE,55,76%,0,0%,8,30%
8,Kendrick Bourne,WR,NWE,43,60%,0,0%,1,4%
9,Jonnu Smith,TE,NWE,42,58%,0,0%,0,0%
10,Rhamondre Stevenson,RB,NWE,40,56%,0,0%,0,0%
11,Hunter Henry,TE,NWE,39,54%,0,0%,3,11%
12,Michael Onwenu,G,NWE,36,50%,0,0%,8,30%
13,Jakob Johnson,FB,NWE,25,35%,0,0%,10,37%
14,Brandon Bolden,RB,NWE,18,25%,0,0%,17,63%
15,Damien Harris,RB,NWE,16,22%,0,0%,0,0%
16,Gunner Olszewski,WR,NWE,14,19%,0,0%,16,59%
17,Justin Herron,T,NWE,13,18%,0,0%,8,30%
18,Yasir Durant,G,NWE,13,18%,0,0%,0,0%
19,Brian Hoyer,QB,NWE,13,18%,0,0%,0,0%
20,Matthew Slater,WR,NWE,1,1%,0,0%,19,70%
21,Jalen Mills,CB,NWE,0,0%,47,100%,0,0%
22,Devin McCourty,FS,NWE,0,0%,46,98%,1,4%
23,Myles Bryant,CB,NWE,0,0%,40,85%,2,7%
24,Kyle Van Noy,LB,NWE,0,0%,39,83%,0,0%
25,J.C. Jackson,CB,NWE,0,0%,39,83%,0,0%
26,Ja'Whaun Bentley,LB,NWE,0,0%,36,77%,2,7%
27,Adrian Phillips,SS,NWE,0,0%,33,70%,11,41%
28,Kyle Dugger,FS,NWE,0,0%,24,51%,3,11%
29,Christian Barmore,DT,NWE,0,0%,23,49%,2,7%
30,Daniel Ekuale,DT,NWE,0,0%,22,47%,2,7%
31,Chase Winovich,DE,NWE,0,0%,21,45%,14,52%
32,Deatrich Wise Jr.,DE,NWE,0,0%,20,43%,0,0%
33,Josh Uche,LB,NWE,0,0%,19,40%,0,0%
34,Lawrence Guy,DT,NWE,0,0%,17,36%,12,44%
35,Davon Godchaux,NT,NWE,0,0%,16,34%,4,15%
36,Dont'a Hightower,LB,NWE,0,0%,14,30%,2,7%
37,Carl Davis,NT,NWE,0,0%,14,30%,0,0%
38,Jahlani Tavai,LB,NWE,0,0%,12,26%,16,59%
39,Matt Judon,LB,NWE,0,0%,10,21%,0,0%
40,D'Angelo Ross,CB,NWE,0,0%,9,19%,13,48%
41,Justin Bethel,FS,NWE,0,0%,8,17%,18,67%
42,Jamie Collins,LB,NWE,0,0%,8,17%,7,26%
43,Cody Davis,FS,NWE,0,0%,0,0%,19,70%
44,Jake Bailey,P,NWE,0,0%,0,0%,18,67%
45,Brandon King,LB,NWE,0,0%,0,0%,15,56%
46,Joe Cardona,LS,NWE,0,0%,0,0%,9,33%
47,Nick Folk,K,NWE,0,0%,0,0%,8,30%
0,Andrew Norwell,G,JAX,47,100%,0,0%,2,7%
1,Tyler Shatley,G,JAX,47,100%,0,0%,2,7%
2,Jawaan Taylor,T,JAX,47,100%,0,0%,2,7%
3,Walker Little,T,JAX,47,100%,0,0%,0,0%
4,Trevor Lawrence,QB,JAX,47,100%,0,0%,0,0%
5,Marvin Jones,WR,JAX,45,96%,0,0%,0,0%
6,Laquon Treadwell,WR,JAX,38,81%,0,0%,9,33%
7,Luke Farrell,TE,JAX,34,72%,0,0%,9,33%
8,Tavon Austin,WR,JAX,31,66%,0,0%,1,4%
9,Dare Ogunbowale,RB,JAX,31,66%,0,0%,0,0%
10,KC McDermott,T,JAX,30,64%,0,0%,2,7%
11,Tre'Vour Wallace-Simms,G,JAX,17,36%,0,0%,2,7%
12,Chris Manhertz,TE,JAX,16,34%,0,0%,2,7%
13,Ryquell Armstead,RB,JAX,14,30%,0,0%,16,59%
14,Laviska Shenault Jr.,WR,JAX,13,28%,0,0%,0,0%
15,Kahale Warring,TE,JAX,12,26%,0,0%,9,33%
16,Jeff Cotton,WR,JAX,1,2%,0,0%,14,52%
17,Tyson Campbell,CB,JAX,0,0%,72,100%,9,33%
18,Andre Cisco,SS,JAX,0,0%,65,90%,15,56%
19,Chris Claybrooks,CB,JAX,0,0%,63,88%,15,56%
20,Daniel Thomas,SS,JAX,0,0%,63,88%,8,30%
21,Myles Jack,LB,JAX,0,0%,62,86%,0,0%
22,Jihad Ward,LB,JAX,0,0%,51,71%,0,0%
23,Damien Wilson,LB,JAX,0,0%,48,67%,4,15%
24,Josh Allen,LB,JAX,0,0%,47,65%,8,30%
25,Tre Herndon,CB,JAX,0,0%,46,64%,13,48%
26,Roy Robertson-Harris,DT,JAX,0,0%,45,63%,0,0%
27,Malcom Brown,DT,JAX,0,0%,43,60%,8,30%
28,DaVon Hamilton,DT,JAX,0,0%,31,43%,10,37%
29,Adam Gotsis,DE,JAX,0,0%,31,43%,10,37%
30,Jamir Jones,LB,JAX,0,0%,25,35%,4,15%
31,Shaquille Quarterman,LB,JAX,0,0%,23,32%,16,59%
32,Jordan Smith,LB,JAX,0,0%,20,28%,3,11%
33,Taven Bryan,DT,JAX,0,0%,16,22%,8,30%
34,Bradley McDougald,SS,JAX,0,0%,16,22%,0,0%
35,Doug Costin,DT,JAX,0,0%,15,21%,0,0%
36,Chapelle Russell,LB,JAX,0,0%,9,13%,25,93%
37,Brandon Rusnak,CB,JAX,0,0%,1,1%,17,63%
