,Player,Tm,KR#,KR_Yds,KR_Y/R,KR_TD,KR_Lng,PR#,PR_Yds,PR_Y/R,PR_TD,PR_Lng
0,Cordarrelle Patterson,ATL,1,23,23.0,0,23,0,0,,0,0
1,Avery Williams,ATL,1,2,2.0,0,2,0,0,,0,0
4,Marquez Stevenson,BUF,3,74,24.7,0,26,2,9,4.5,0,19
