,Player,Position,Tm,OffNum,Off%,DefNum,Def%,STNum,ST%
0,Daryl Williams,T,BUF,76,100%,0,0%,3,16%
1,Josh Allen,QB,BUF,76,100%,0,0%,0,0%
2,Mitch Morse,C,BUF,76,100%,0,0%,0,0%
3,Spencer Brown,T,BUF,76,100%,0,0%,0,0%
4,Dion Dawkins,T,BUF,75,99%,0,0%,3,16%
5,Ryan Bates,C,BUF,71,93%,0,0%,3,16%
6,Dawson Knox,TE,BUF,67,88%,0,0%,0,0%
7,Gabriel Davis,WR,BUF,66,87%,0,0%,0,0%
8,Devin Singletary,RB,BUF,61,80%,0,0%,0,0%
9,Stefon Diggs,WR,BUF,60,79%,0,0%,0,0%
10,Cole Beasley,WR,BUF,37,49%,0,0%,0,0%
11,Isaiah McKenzie,WR,BUF,24,32%,0,0%,0,0%
12,Tommy Doyle,T,BUF,18,24%,0,0%,3,16%
13,Zack Moss,RB,BUF,16,21%,0,0%,0,0%
14,Reggie Gilliam,FB,BUF,15,20%,0,0%,13,68%
15,Jake Kumerow,WR,BUF,13,17%,0,0%,13,68%
16,Jon Feliciano,G,BUF,6,8%,0,0%,3,16%
17,Marquez Stevenson,WR,BUF,3,4%,0,0%,6,32%
18,Micah Hyde,FS,BUF,0,0%,53,100%,4,21%
19,Jordan Poyer,SS,BUF,0,0%,53,100%,3,16%
20,Tremaine Edmunds,LB,BUF,0,0%,53,100%,3,16%
21,Matt Milano,LB,BUF,0,0%,53,100%,0,0%
22,Dane Jackson,CB,BUF,0,0%,52,98%,9,47%
23,Levi Wallace,CB,BUF,0,0%,52,98%,3,16%
24,Taron Johnson,CB,BUF,0,0%,52,98%,0,0%
25,Harrison Phillips,DT,BUF,0,0%,36,68%,3,16%
26,Ed Oliver,DT,BUF,0,0%,32,60%,0,0%
27,Jerry Hughes,DE,BUF,0,0%,31,58%,0,0%
28,Mario Addison,DE,BUF,0,0%,28,53%,0,0%
29,Gregory Rousseau,DE,BUF,0,0%,26,49%,3,16%
30,Star Lotulelei,DT,BUF,0,0%,18,34%,3,16%
31,A.J. Epenesa,DE,BUF,0,0%,16,30%,10,53%
32,Eli Ankou,DT,BUF,0,0%,16,30%,3,16%
33,Efe Obada,DE,BUF,0,0%,11,21%,3,16%
34,A.J. Klein,LB,BUF,0,0%,1,2%,6,32%
35,Tyler Matakevich,LB,BUF,0,0%,0,0%,16,84%
36,Taiwan Jones,RB,BUF,0,0%,0,0%,13,68%
37,Jaquan Johnson,FS,BUF,0,0%,0,0%,13,68%
38,Siran Neal,CB,BUF,0,0%,0,0%,13,68%
39,Tyrel Dodson,LB,BUF,0,0%,0,0%,13,68%
40,Andre Smith,LB,BUF,0,0%,0,0%,13,68%
41,Tyler Bass,K,BUF,0,0%,0,0%,8,42%
42,Cameron Lewis,CB,BUF,0,0%,0,0%,7,37%
43,Matt Haack,P,BUF,0,0%,0,0%,4,21%
44,Reid Ferguson,LS,BUF,0,0%,0,0%,3,16%
45,Cody Ford,G,BUF,0,0%,0,0%,3,16%
46,Damar Hamlin,SS,BUF,0,0%,0,0%,3,16%
0,Kaleb McGary,T,ATL,53,100%,0,0%,3,16%
1,Jake Matthews,T,ATL,53,100%,0,0%,3,16%
2,Chris Lindstrom,G,ATL,53,100%,0,0%,3,16%
3,Matt Ryan,QB,ATL,53,100%,0,0%,0,0%
4,Matt Hennessy,C,ATL,53,100%,0,0%,0,0%
5,Olamide Zaccheaus,WR,ATL,51,96%,0,0%,1,5%
6,Jalen Mayfield,G,ATL,50,94%,0,0%,3,16%
7,Russell Gage,WR,ATL,42,79%,0,0%,0,0%
8,Parker Hesse,TE,ATL,37,70%,0,0%,6,32%
9,Cordarrelle Patterson,RB,ATL,27,51%,0,0%,5,26%
10,Mike Davis,RB,ATL,27,51%,0,0%,0,0%
11,Kyle Pitts,TE,ATL,27,51%,0,0%,0,0%
12,Christian Blake,WR,ATL,26,49%,0,0%,7,37%
13,Keith Smith,FB,ATL,12,23%,0,0%,12,63%
14,Lee Smith,TE,ATL,10,19%,0,0%,3,16%
15,Qadree Ollison,RB,ATL,5,9%,0,0%,8,42%
16,Colby Gossett,G,ATL,3,6%,0,0%,3,16%
17,Frank Darby,WR,ATL,1,2%,0,0%,13,69%
18,AJ Terrell,CB,ATL,0,0%,76,100%,3,16%
19,Deion Jones,LB,ATL,0,0%,76,100%,0,0%
20,Foyesade Oluokun,LB,ATL,0,0%,76,100%,0,0%
21,Shawn Williams,SS,ATL,0,0%,75,99%,5,26%
22,Duron Harmon,SS,ATL,0,0%,75,99%,4,21%
23,Darren Hall,CB,ATL,0,0%,75,99%,3,16%
24,Steven Means,LB,ATL,0,0%,61,80%,3,16%
25,Grady Jarrett,DT,ATL,0,0%,53,70%,0,0%
26,Kendall Sheffield,CB,ATL,0,0%,52,68%,3,16%
27,Dante Fowler,LB,ATL,0,0%,40,53%,0,0%
28,Mike Pennel,NT,ATL,0,0%,36,47%,1,5%
29,Adetokunbo Ogundeji,LB,ATL,0,0%,35,46%,6,32%
30,Ta'Quon Graham,DE,ATL,0,0%,31,41%,3,16%
31,Anthony Rush,DT,ATL,0,0%,29,38%,2,11%
32,Nick Thurman,DE,ATL,0,0%,17,22%,0,0%
